,lower_left_lat,lower_left_lon,upper_right_lat,upper_right_lon,avg_speed,date
0,45.5,-125.0,46.0,-124.38,5.732063185229228,2020-06-01
1,45.5,-124.38,46.0,-123.75,4.836363577776647,2020-06-01
2,45.5,-123.75,46.0,-123.12,3.670431804718827,2020-06-01
3,45.5,-123.12,46.0,-122.5,3.102987558661331,2020-06-01
4,45.5,-122.5,46.0,-121.88,3.036358169257757,2020-06-01
5,45.5,-121.88,46.0,-121.25,3.5083072891149145,2020-06-01
6,45.5,-121.25,46.0,-120.62,4.266725186815061,2020-06-01
7,45.5,-120.62,46.0,-120.0,4.792829423447123,2020-06-01
8,45.5,-120.0,46.0,-119.38,4.5886817283752706,2020-06-01
9,45.5,-119.38,46.0,-118.75,3.793835990494811,2020-06-01
10,45.5,-118.75,46.0,-118.12,2.987310968357206,2020-06-01
11,45.5,-118.12,46.0,-117.5,2.475550181615218,2020-06-01
12,45.5,-117.5,46.0,-116.88,2.319934283815931,2020-06-01
13,45.5,-116.88,46.0,-116.25,2.390610703366663,2020-06-01
14,46.0,-125.0,46.5,-124.38,5.160025834875171,2020-06-01
15,46.0,-124.38,46.5,-123.75,4.497838802382509,2020-06-01
16,46.0,-123.75,46.5,-123.12,3.450468964876925,2020-06-01
17,46.0,-123.12,46.5,-122.5,2.8583161310601968,2020-06-01
18,46.0,-122.5,46.5,-121.88,2.896802104124295,2020-06-01
19,46.0,-121.88,46.5,-121.25,3.2559779041388732,2020-06-01
20,46.0,-121.25,46.5,-120.62,3.832423391311896,2020-06-01
21,46.0,-120.62,46.5,-120.0,4.335817129375,2020-06-01
22,46.0,-120.0,46.5,-119.38,4.261948434506489,2020-06-01
23,46.0,-119.38,46.5,-118.75,3.728351689808818,2020-06-01
24,46.0,-118.75,46.5,-118.12,3.544390562049586,2020-06-01
25,46.0,-118.12,46.5,-117.5,3.300972807026506,2020-06-01
26,46.0,-117.5,46.5,-116.88,2.6212903689098956,2020-06-01
27,46.0,-116.88,46.5,-116.25,2.4634013534275474,2020-06-01
28,46.5,-125.0,47.0,-124.38,4.894019876023645,2020-06-01
29,46.5,-124.38,47.0,-123.75,4.287910440485394,2020-06-01
30,46.5,-123.75,47.0,-123.12,3.157000123664013,2020-06-01
31,46.5,-123.12,47.0,-122.5,2.366314836562619,2020-06-01
32,46.5,-122.5,47.0,-121.88,2.3438645372980855,2020-06-01
33,46.5,-121.88,47.0,-121.25,2.8868972023369945,2020-06-01
34,46.5,-121.25,47.0,-120.62,3.659163298831203,2020-06-01
35,46.5,-120.62,47.0,-120.0,4.026637268380403,2020-06-01
36,46.5,-120.0,47.0,-119.38,3.997534664184456,2020-06-01
37,46.5,-119.38,47.0,-118.75,3.779426971321371,2020-06-01
38,46.5,-118.75,47.0,-118.12,4.048845301788139,2020-06-01
39,46.5,-118.12,47.0,-117.5,4.329234979196897,2020-06-01
40,46.5,-117.5,47.0,-116.88,3.582775954889341,2020-06-01
41,46.5,-116.88,47.0,-116.25,2.835156741299491,2020-06-01
42,47.0,-125.0,47.5,-124.38,4.560390598936115,2020-06-01
43,47.0,-124.38,47.5,-123.75,3.830936385948844,2020-06-01
44,47.0,-123.75,47.5,-123.12,2.684417748780141,2020-06-01
45,47.0,-123.12,47.5,-122.5,1.9051799535610694,2020-06-01
46,47.0,-122.5,47.5,-121.88,1.9223437701697286,2020-06-01
47,47.0,-121.88,47.5,-121.25,2.7450260047480928,2020-06-01
48,47.0,-121.25,47.5,-120.62,3.6974866750742708,2020-06-01
49,47.0,-120.62,47.5,-120.0,4.085654767485083,2020-06-01
50,47.0,-120.0,47.5,-119.38,4.290756001438686,2020-06-01
51,47.0,-119.38,47.5,-118.75,4.329495454067351,2020-06-01
52,47.0,-118.75,47.5,-118.12,4.37584377975207,2020-06-01
53,47.0,-118.12,47.5,-117.5,4.639709762846696,2020-06-01
54,47.0,-117.5,47.5,-116.88,4.286514835356098,2020-06-01
55,47.0,-116.88,47.5,-116.25,3.396334665361204,2020-06-01
56,47.5,-125.0,48.0,-124.38,4.003602021668646,2020-06-01
57,47.5,-124.38,48.0,-123.75,3.1375393894359633,2020-06-01
58,47.5,-123.75,48.0,-123.12,2.4815697697869386,2020-06-01
59,47.5,-123.12,48.0,-122.5,2.113641656028214,2020-06-01
60,47.5,-122.5,48.0,-121.88,2.025371469346182,2020-06-01
61,47.5,-121.88,48.0,-121.25,2.4864701129030307,2020-06-01
62,47.5,-121.25,48.0,-120.62,3.1859510413453607,2020-06-01
63,47.5,-120.62,48.0,-120.0,3.629956943227151,2020-06-01
64,47.5,-120.0,48.0,-119.38,4.048621211159499,2020-06-01
65,47.5,-119.38,48.0,-118.75,4.121909451053762,2020-06-01
66,47.5,-118.75,48.0,-118.12,3.913736500782051,2020-06-01
67,47.5,-118.12,48.0,-117.5,4.037198444539768,2020-06-01
68,47.5,-117.5,48.0,-116.88,3.930789180061116,2020-06-01
69,47.5,-116.88,48.0,-116.25,3.4180206949689937,2020-06-01
70,48.0,-125.0,48.5,-124.38,3.703956495801585,2020-06-01
71,48.0,-124.38,48.5,-123.75,3.172769249205393,2020-06-01
72,48.0,-123.75,48.5,-123.12,3.2195417765028678,2020-06-01
73,48.0,-123.12,48.5,-122.5,2.827677597418208,2020-06-01
74,48.0,-122.5,48.5,-121.88,2.1046338945147616,2020-06-01
75,48.0,-121.88,48.5,-121.25,2.0816326525199558,2020-06-01
76,48.0,-121.25,48.5,-120.62,2.5974052794009888,2020-06-01
77,48.0,-120.62,48.5,-120.0,3.0772259066821044,2020-06-01
78,48.0,-120.0,48.5,-119.38,3.382959905128176,2020-06-01
79,48.0,-119.38,48.5,-118.75,3.2310201335897553,2020-06-01
80,48.0,-118.75,48.5,-118.12,2.8146247353003786,2020-06-01
81,48.0,-118.12,48.5,-117.5,2.775186315631964,2020-06-01
82,48.0,-117.5,48.5,-116.88,2.843542347884571,2020-06-01
83,48.0,-116.88,48.5,-116.25,2.8247919695203922,2020-06-01
84,48.5,-125.0,49.0,-124.38,3.2129370435809967,2020-06-01
85,48.5,-124.38,49.0,-123.75,3.1341615327948613,2020-06-01
86,48.5,-123.75,49.0,-123.12,3.2428199099975505,2020-06-01
87,48.5,-123.12,49.0,-122.5,2.7594112957919688,2020-06-01
88,48.5,-122.5,49.0,-121.88,1.9702457588973996,2020-06-01
89,48.5,-121.88,49.0,-121.25,1.8671823593816073,2020-06-01
90,48.5,-121.25,49.0,-120.62,2.314349610569848,2020-06-01
91,48.5,-120.62,49.0,-120.0,2.6707424976471112,2020-06-01
92,48.5,-120.0,49.0,-119.38,2.6767282718442185,2020-06-01
93,48.5,-119.38,49.0,-118.75,2.3918787876175207,2020-06-01
94,48.5,-118.75,49.0,-118.12,2.1131297511433424,2020-06-01
95,48.5,-118.12,49.0,-117.5,2.121082602783752,2020-06-01
96,48.5,-117.5,49.0,-116.88,2.2473721214505877,2020-06-01
97,48.5,-116.88,49.0,-116.25,2.4132671891079456,2020-06-01
98,49.0,-125.0,49.5,-124.38,2.5447308781551277,2020-06-01
99,49.0,-124.38,49.5,-123.75,2.4023904390663056,2020-06-01
100,49.0,-123.75,49.5,-123.12,2.2779591148548586,2020-06-01
101,49.0,-123.12,49.5,-122.5,2.2355593819568234,2020-06-01
102,49.0,-122.5,49.5,-121.88,2.1296859696984485,2020-06-01
103,49.0,-121.88,49.5,-121.25,2.162058953494685,2020-06-01
104,49.0,-121.25,49.5,-120.62,2.5425611000209583,2020-06-01
105,49.0,-120.62,49.5,-120.0,2.674816640778565,2020-06-01
106,49.0,-120.0,49.5,-119.38,2.4103583247235614,2020-06-01
107,49.0,-119.38,49.5,-118.75,2.159604156459066,2020-06-01
108,49.0,-118.75,49.5,-118.12,2.0366700663303545,2020-06-01
109,49.0,-118.12,49.5,-117.5,2.0124742166344283,2020-06-01
110,49.0,-117.5,49.5,-116.88,2.1165598827773695,2020-06-01
111,49.0,-116.88,49.5,-116.25,2.6447523369228523,2020-06-01
