,lat,lon,avg_windspeed,date
0,45.5,-125.0,4.472357009625913,2021-05-09
1,45.5,-124.38,3.20519260778152,2021-05-09
2,45.5,-123.75,2.8304616897882067,2021-05-09
3,45.5,-123.12,2.7388656280578094,2021-05-09
4,45.5,-122.5,2.6676861921081483,2021-05-09
5,45.5,-121.88,3.26489224537433,2021-05-09
6,45.5,-121.25,3.916404990389316,2021-05-09
7,45.5,-120.62,4.676875348635592,2021-05-09
8,45.5,-120.0,5.13584511407447,2021-05-09
9,45.5,-119.38,5.0361140149325765,2021-05-09
10,45.5,-118.75,4.8847633876237575,2021-05-09
11,45.5,-118.12,4.257524780057539,2021-05-09
12,45.5,-117.5,3.4062280625324806,2021-05-09
13,45.5,-116.88,2.7923026226969,2021-05-09
14,45.5,-116.25,1.9727330515179549,2021-05-09
15,46.0,-125.0,4.455262727392624,2021-05-09
16,46.0,-124.38,3.222575143286154,2021-05-09
17,46.0,-123.75,2.788521206565187,2021-05-09
18,46.0,-123.12,2.7777803786776087,2021-05-09
19,46.0,-122.5,2.822703352105504,2021-05-09
20,46.0,-121.88,3.24300759761004,2021-05-09
21,46.0,-121.25,3.4141725796107223,2021-05-09
22,46.0,-120.62,4.093160232102384,2021-05-09
23,46.0,-120.0,4.711785590133208,2021-05-09
24,46.0,-119.38,4.725029380454351,2021-05-09
25,46.0,-118.75,4.536768980594825,2021-05-09
26,46.0,-118.12,4.230116801231277,2021-05-09
27,46.0,-117.5,4.023345356192379,2021-05-09
28,46.0,-116.88,3.2542336069373228,2021-05-09
29,46.0,-116.25,2.6720941715052895,2021-05-09
30,46.5,-125.0,4.317174143124572,2021-05-09
31,46.5,-124.38,3.0910711460317213,2021-05-09
32,46.5,-123.75,2.6783506019699064,2021-05-09
33,46.5,-123.12,2.3593012071987727,2021-05-09
34,46.5,-122.5,2.4810084851153773,2021-05-09
35,46.5,-121.88,2.74857815805785,2021-05-09
36,46.5,-121.25,3.4281124836643833,2021-05-09
37,46.5,-120.62,4.287938703072435,2021-05-09
38,46.5,-120.0,4.458151701580271,2021-05-09
39,46.5,-119.38,4.350157488238008,2021-05-09
40,46.5,-118.75,4.3185464162023495,2021-05-09
41,46.5,-118.12,4.964195490253215,2021-05-09
42,46.5,-117.5,5.221936516163039,2021-05-09
43,46.5,-116.88,4.040029956029536,2021-05-09
44,46.5,-116.25,2.7544570221079585,2021-05-09
45,47.0,-125.0,3.7113191794201668,2021-05-09
46,47.0,-124.38,2.9680869142844446,2021-05-09
47,47.0,-123.75,2.5293588886012115,2021-05-09
48,47.0,-123.12,2.2709437223973645,2021-05-09
49,47.0,-122.5,2.295426207995716,2021-05-09
50,47.0,-121.88,2.5283685351001015,2021-05-09
51,47.0,-121.25,3.5585455493654474,2021-05-09
52,47.0,-120.62,4.40617921736892,2021-05-09
53,47.0,-120.0,4.497610002567982,2021-05-09
54,47.0,-119.38,5.053802389197231,2021-05-09
55,47.0,-118.75,4.732040187838883,2021-05-09
56,47.0,-118.12,4.378595294138092,2021-05-09
57,47.0,-117.5,4.479986181399195,2021-05-09
58,47.0,-116.88,3.8130426761825458,2021-05-09
59,47.0,-116.25,3.5834096366231663,2021-05-09
60,47.5,-125.0,3.170558227885934,2021-05-09
61,47.5,-124.38,2.4124297574901763,2021-05-09
62,47.5,-123.75,1.88181873590254,2021-05-09
63,47.5,-123.12,1.9176884087621762,2021-05-09
64,47.5,-122.5,2.523846141626622,2021-05-09
65,47.5,-121.88,2.221301651446456,2021-05-09
66,47.5,-121.25,3.409923692992121,2021-05-09
67,47.5,-120.62,3.890975156670739,2021-05-09
68,47.5,-120.0,4.389411970112981,2021-05-09
69,47.5,-119.38,5.161385883067167,2021-05-09
70,47.5,-118.75,5.1031502067493015,2021-05-09
71,47.5,-118.12,4.0069721632739,2021-05-09
72,47.5,-117.5,3.172256357166638,2021-05-09
73,47.5,-116.88,3.753669794931992,2021-05-09
74,47.5,-116.25,3.8212590399107467,2021-05-09
75,48.0,-125.0,2.760032172634857,2021-05-09
76,48.0,-124.38,2.2375841753449026,2021-05-09
77,48.0,-123.75,1.634851676542736,2021-05-09
78,48.0,-123.12,1.8046937041731972,2021-05-09
79,48.0,-122.5,1.8844694107315003,2021-05-09
80,48.0,-121.88,1.8125827371827816,2021-05-09
81,48.0,-121.25,2.278719287918193,2021-05-09
82,48.0,-120.62,3.2006531519988317,2021-05-09
83,48.0,-120.0,3.7372533068440656,2021-05-09
84,48.0,-119.38,4.669177269146311,2021-05-09
85,48.0,-118.75,4.251905989452051,2021-05-09
86,48.0,-118.12,3.060374792231286,2021-05-09
87,48.0,-117.5,2.3392299474523965,2021-05-09
88,48.0,-116.88,2.2439000906204227,2021-05-09
89,48.0,-116.25,2.9661827674395744,2021-05-09
90,48.5,-125.0,2.15691141666112,2021-05-09
91,48.5,-124.38,1.8750763024945105,2021-05-09
92,48.5,-123.75,1.3966871814945787,2021-05-09
93,48.5,-123.12,1.4872388585300778,2021-05-09
94,48.5,-122.5,2.049346837084512,2021-05-09
95,48.5,-121.88,1.932939865105191,2021-05-09
96,48.5,-121.25,1.9630527009187564,2021-05-09
97,48.5,-120.62,2.8644436110943023,2021-05-09
98,48.5,-120.0,3.6615798054294078,2021-05-09
99,48.5,-119.38,3.850737528781263,2021-05-09
100,48.5,-118.75,3.6783688540304076,2021-05-09
101,48.5,-118.12,3.207277611260931,2021-05-09
102,48.5,-117.5,2.5124616358412872,2021-05-09
103,48.5,-116.88,1.9651077668289616,2021-05-09
104,48.5,-116.25,2.0321573866117806,2021-05-09
105,49.0,-125.0,1.6382414463505668,2021-05-09
106,49.0,-124.38,1.654559362436564,2021-05-09
107,49.0,-123.75,1.558698680264765,2021-05-09
108,49.0,-123.12,1.3347131914021422,2021-05-09
109,49.0,-122.5,1.593783891975473,2021-05-09
110,49.0,-121.88,1.709692529245247,2021-05-09
111,49.0,-121.25,1.833995453272857,2021-05-09
112,49.0,-120.62,2.5413797051687146,2021-05-09
113,49.0,-120.0,3.450542853165613,2021-05-09
114,49.0,-119.38,3.540642469792434,2021-05-09
115,49.0,-118.75,3.4744882804116295,2021-05-09
116,49.0,-118.12,2.7160921790971386,2021-05-09
117,49.0,-117.5,1.923598039649191,2021-05-09
118,49.0,-116.88,2.0403456870251437,2021-05-09
119,49.0,-116.25,2.613925741307057,2021-05-09
120,49.5,-125.0,1.8330470045284344,2021-05-09
121,49.5,-124.38,1.3067402001670092,2021-05-09
122,49.5,-123.75,1.5135417417802992,2021-05-09
123,49.5,-123.12,1.2725699978791245,2021-05-09
124,49.5,-122.5,1.8324198893798735,2021-05-09
125,49.5,-121.88,1.7401529105592408,2021-05-09
126,49.5,-121.25,2.0330726429244295,2021-05-09
127,49.5,-120.62,2.848199976100693,2021-05-09
128,49.5,-120.0,3.2407637738935478,2021-05-09
129,49.5,-119.38,3.3150957108365007,2021-05-09
130,49.5,-118.75,3.1571045752297824,2021-05-09
131,49.5,-118.12,2.616433889385183,2021-05-09
132,49.5,-117.5,1.8930630682567762,2021-05-09
133,49.5,-116.88,1.9262510528777665,2021-05-09
134,49.5,-116.25,2.888936516747467,2021-05-09
