,lower_left_lat,lower_left_lon,upper_right_lat,upper_right_lon,avg_speed,date
0,45.5,-125.0,46.0,-124.38,2.4950619220761547,2020-05-25
1,45.5,-124.38,46.0,-123.75,2.394703569989423,2020-05-25
2,45.5,-123.75,46.0,-123.12,2.4460122317981567,2020-05-25
3,45.5,-123.12,46.0,-122.5,2.4076943301425286,2020-05-25
4,45.5,-122.5,46.0,-121.88,2.537658069481092,2020-05-25
5,45.5,-121.88,46.0,-121.25,3.3378111378775923,2020-05-25
6,45.5,-121.25,46.0,-120.62,4.446179370785449,2020-05-25
7,45.5,-120.62,46.0,-120.0,5.205531279169738,2020-05-25
8,45.5,-120.0,46.0,-119.38,4.944600172461581,2020-05-25
9,45.5,-119.38,46.0,-118.75,4.431875911725796,2020-05-25
10,45.5,-118.75,46.0,-118.12,4.171625778840479,2020-05-25
11,45.5,-118.12,46.0,-117.5,3.6134896929146976,2020-05-25
12,45.5,-117.5,46.0,-116.88,3.1930417960772526,2020-05-25
13,45.5,-116.88,46.0,-116.25,3.025870650693356,2020-05-25
14,46.0,-125.0,46.5,-124.38,2.731986107301118,2020-05-25
15,46.0,-124.38,46.5,-123.75,2.5940982464954336,2020-05-25
16,46.0,-123.75,46.5,-123.12,2.5473054963542685,2020-05-25
17,46.0,-123.12,46.5,-122.5,2.4267497397052162,2020-05-25
18,46.0,-122.5,46.5,-121.88,2.4339588510044474,2020-05-25
19,46.0,-121.88,46.5,-121.25,3.194552424764761,2020-05-25
20,46.0,-121.25,46.5,-120.62,4.398586666241006,2020-05-25
21,46.0,-120.62,46.5,-120.0,4.93931411772688,2020-05-25
22,46.0,-120.0,46.5,-119.38,4.576104519239648,2020-05-25
23,46.0,-119.38,46.5,-118.75,4.723997073350325,2020-05-25
24,46.0,-118.75,46.5,-118.12,5.1443570749178775,2020-05-25
25,46.0,-118.12,46.5,-117.5,4.4329196277896745,2020-05-25
26,46.0,-117.5,46.5,-116.88,3.4507665817595905,2020-05-25
27,46.0,-116.88,46.5,-116.25,3.028398011913403,2020-05-25
28,46.5,-125.0,47.0,-124.38,3.0157637772371433,2020-05-25
29,46.5,-124.38,47.0,-123.75,2.801708593013062,2020-05-25
30,46.5,-123.75,47.0,-123.12,2.784400957359724,2020-05-25
31,46.5,-123.12,47.0,-122.5,2.562278119146599,2020-05-25
32,46.5,-122.5,47.0,-121.88,2.330038338067295,2020-05-25
33,46.5,-121.88,47.0,-121.25,2.939466945553354,2020-05-25
34,46.5,-121.25,47.0,-120.62,4.00790444790735,2020-05-25
35,46.5,-120.62,47.0,-120.0,4.097537162625479,2020-05-25
36,46.5,-120.0,47.0,-119.38,3.8183067118013674,2020-05-25
37,46.5,-119.38,47.0,-118.75,4.774899922851393,2020-05-25
38,46.5,-118.75,47.0,-118.12,5.733327846092272,2020-05-25
39,46.5,-118.12,47.0,-117.5,5.134610429376918,2020-05-25
40,46.5,-117.5,47.0,-116.88,3.867731873319939,2020-05-25
41,46.5,-116.88,47.0,-116.25,2.9831900828464955,2020-05-25
42,47.0,-125.0,47.5,-124.38,3.0070500012786208,2020-05-25
43,47.0,-124.38,47.5,-123.75,2.500899324428164,2020-05-25
44,47.0,-123.75,47.5,-123.12,2.651116369856211,2020-05-25
45,47.0,-123.12,47.5,-122.5,2.7457353658043964,2020-05-25
46,47.0,-122.5,47.5,-121.88,2.4017545963635043,2020-05-25
47,47.0,-121.88,47.5,-121.25,2.69831163094811,2020-05-25
48,47.0,-121.25,47.5,-120.62,3.6390443000380706,2020-05-25
49,47.0,-120.62,47.5,-120.0,3.7694832907102347,2020-05-25
50,47.0,-120.0,47.5,-119.38,3.666906016623441,2020-05-25
51,47.0,-119.38,47.5,-118.75,4.8062030230577255,2020-05-25
52,47.0,-118.75,47.5,-118.12,5.803085032508644,2020-05-25
53,47.0,-118.12,47.5,-117.5,5.474095479835723,2020-05-25
54,47.0,-117.5,47.5,-116.88,4.460275549614345,2020-05-25
55,47.0,-116.88,47.5,-116.25,3.3736230582905824,2020-05-25
56,47.5,-125.0,48.0,-124.38,3.3062708229753794,2020-05-25
57,47.5,-124.38,48.0,-123.75,2.538976968917427,2020-05-25
58,47.5,-123.75,48.0,-123.12,2.282515307681733,2020-05-25
59,47.5,-123.12,48.0,-122.5,2.248449739764382,2020-05-25
60,47.5,-122.5,48.0,-121.88,2.169551632217005,2020-05-25
61,47.5,-121.88,48.0,-121.25,2.2934764715079736,2020-05-25
62,47.5,-121.25,48.0,-120.62,2.9727906923642142,2020-05-25
63,47.5,-120.62,48.0,-120.0,3.3076994453096207,2020-05-25
64,47.5,-120.0,48.0,-119.38,3.582875384062728,2020-05-25
65,47.5,-119.38,48.0,-118.75,4.566464639738553,2020-05-25
66,47.5,-118.75,48.0,-118.12,5.086716273720151,2020-05-25
67,47.5,-118.12,48.0,-117.5,4.809587636324914,2020-05-25
68,47.5,-117.5,48.0,-116.88,4.168202957082436,2020-05-25
69,47.5,-116.88,48.0,-116.25,3.381254322204096,2020-05-25
70,48.0,-125.0,48.5,-124.38,3.3637687352601633,2020-05-25
71,48.0,-124.38,48.5,-123.75,2.7753644166638507,2020-05-25
72,48.0,-123.75,48.5,-123.12,2.24328714475523,2020-05-25
73,48.0,-123.12,48.5,-122.5,1.918341502788268,2020-05-25
74,48.0,-122.5,48.5,-121.88,1.9943900087670459,2020-05-25
75,48.0,-121.88,48.5,-121.25,2.0565054545489665,2020-05-25
76,48.0,-121.25,48.5,-120.62,2.4562345102673118,2020-05-25
77,48.0,-120.62,48.5,-120.0,2.82347659978094,2020-05-25
78,48.0,-120.0,48.5,-119.38,3.277290608881009,2020-05-25
79,48.0,-119.38,48.5,-118.75,3.945064203096211,2020-05-25
80,48.0,-118.75,48.5,-118.12,3.9642585609518806,2020-05-25
81,48.0,-118.12,48.5,-117.5,3.5974602251497227,2020-05-25
82,48.0,-117.5,48.5,-116.88,3.2871861604547377,2020-05-25
83,48.0,-116.88,48.5,-116.25,3.0093083072644498,2020-05-25
84,48.5,-125.0,49.0,-124.38,2.952557152590222,2020-05-25
85,48.5,-124.38,49.0,-123.75,2.5934346580341767,2020-05-25
86,48.5,-123.75,49.0,-123.12,2.116312048268373,2020-05-25
87,48.5,-123.12,49.0,-122.5,1.9350724688725016,2020-05-25
88,48.5,-122.5,49.0,-121.88,2.013162556775124,2020-05-25
89,48.5,-121.88,49.0,-121.25,2.089068717182576,2020-05-25
