,lower_left_lat,lower_left_lon,upper_right_lat,upper_right_lon,avg_speed,date
0,45.5,-125.0,46.0,-124.38,2.725602091911806,2020-05-15
1,45.5,-124.38,46.0,-123.75,2.6110890030728138,2020-05-15
2,45.5,-123.75,46.0,-123.12,2.5451649394115923,2020-05-15
3,45.5,-123.12,46.0,-122.5,2.60363215888064,2020-05-15
4,45.5,-122.5,46.0,-121.88,2.699360428335989,2020-05-15
5,45.5,-121.88,46.0,-121.25,3.1516102803179304,2020-05-15
6,45.5,-121.25,46.0,-120.62,4.2491553005446745,2020-05-15
7,45.5,-120.62,46.0,-120.0,5.312858594294136,2020-05-15
8,45.5,-120.0,46.0,-119.38,5.542874426476801,2020-05-15
9,45.5,-119.38,46.0,-118.75,5.10183135730121,2020-05-15
10,45.5,-118.75,46.0,-118.12,4.2767472240182345,2020-05-15
11,45.5,-118.12,46.0,-117.5,3.401764969694252,2020-05-15
12,45.5,-117.5,46.0,-116.88,2.8673293514147358,2020-05-15
13,45.5,-116.88,46.0,-116.25,2.6263137561715957,2020-05-15
14,46.0,-125.0,46.5,-124.38,2.367028425136385,2020-05-15
15,46.0,-124.38,46.5,-123.75,2.4020351041761243,2020-05-15
16,46.0,-123.75,46.5,-123.12,2.3649386965042383,2020-05-15
17,46.0,-123.12,46.5,-122.5,2.308636832687026,2020-05-15
18,46.0,-122.5,46.5,-121.88,2.418982837019199,2020-05-15
19,46.0,-121.88,46.5,-121.25,2.8201827676826303,2020-05-15
20,46.0,-121.25,46.5,-120.62,3.701726706900645,2020-05-15
21,46.0,-120.62,46.5,-120.0,4.641473882480067,2020-05-15
22,46.0,-120.0,46.5,-119.38,4.885867567949537,2020-05-15
23,46.0,-119.38,46.5,-118.75,4.781367550202431,2020-05-15
24,46.0,-118.75,46.5,-118.12,4.5911618601346795,2020-05-15
25,46.0,-118.12,46.5,-117.5,3.9943105986096645,2020-05-15
26,46.0,-117.5,46.5,-116.88,3.1405885717815045,2020-05-15
27,46.0,-116.88,46.5,-116.25,2.5926817880911908,2020-05-15
28,46.5,-125.0,47.0,-124.38,2.6034996565794817,2020-05-15
29,46.5,-124.38,47.0,-123.75,2.5953727991558444,2020-05-15
30,46.5,-123.75,47.0,-123.12,2.601736908404445,2020-05-15
31,46.5,-123.12,47.0,-122.5,2.495572747697544,2020-05-15
32,46.5,-122.5,47.0,-121.88,2.3518737968682792,2020-05-15
33,46.5,-121.88,47.0,-121.25,2.536089579281425,2020-05-15
34,46.5,-121.25,47.0,-120.62,3.020516804733487,2020-05-15
35,46.5,-120.62,47.0,-120.0,3.5137464936513276,2020-05-15
36,46.5,-120.0,47.0,-119.38,3.7167139533461495,2020-05-15
37,46.5,-119.38,47.0,-118.75,3.957396091407267,2020-05-15
38,46.5,-118.75,47.0,-118.12,4.444167441557305,2020-05-15
39,46.5,-118.12,47.0,-117.5,4.227432660121853,2020-05-15
40,46.5,-117.5,47.0,-116.88,3.226212672901052,2020-05-15
41,46.5,-116.88,47.0,-116.25,2.4014077128328397,2020-05-15
42,47.0,-125.0,47.5,-124.38,2.9635246458123197,2020-05-15
43,47.0,-124.38,47.5,-123.75,2.7300791936513003,2020-05-15
44,47.0,-123.75,47.5,-123.12,2.6226733368872486,2020-05-15
45,47.0,-123.12,47.5,-122.5,2.499597294731867,2020-05-15
46,47.0,-122.5,47.5,-121.88,2.2823369929199746,2020-05-15
47,47.0,-121.88,47.5,-121.25,2.5223083946396736,2020-05-15
48,47.0,-121.25,47.5,-120.62,2.9002407213369863,2020-05-15
49,47.0,-120.62,47.5,-120.0,3.0163778543162008,2020-05-15
50,47.0,-120.0,47.5,-119.38,2.996857939350512,2020-05-15
51,47.0,-119.38,47.5,-118.75,3.1805658715564813,2020-05-15
52,47.0,-118.75,47.5,-118.12,3.75596502002198,2020-05-15
53,47.0,-118.12,47.5,-117.5,3.8367462533579477,2020-05-15
54,47.0,-117.5,47.5,-116.88,3.219841523579256,2020-05-15
55,47.0,-116.88,47.5,-116.25,2.5437075930324986,2020-05-15
56,47.5,-125.0,48.0,-124.38,3.244541092992452,2020-05-15
57,47.5,-124.38,48.0,-123.75,2.765027677622856,2020-05-15
58,47.5,-123.75,48.0,-123.12,2.3950625249959088,2020-05-15
59,47.5,-123.12,48.0,-122.5,2.1410215309702663,2020-05-15
60,47.5,-122.5,48.0,-121.88,1.9017548499842445,2020-05-15
61,47.5,-121.88,48.0,-121.25,2.150531260742352,2020-05-15
62,47.5,-121.25,48.0,-120.62,2.4938017210928005,2020-05-15
63,47.5,-120.62,48.0,-120.0,2.531238934063477,2020-05-15
64,47.5,-120.0,48.0,-119.38,2.493201718882797,2020-05-15
65,47.5,-119.38,48.0,-118.75,2.603269874009262,2020-05-15
66,47.5,-118.75,48.0,-118.12,2.996793660963645,2020-05-15
67,47.5,-118.12,48.0,-117.5,3.2249995107540714,2020-05-15
68,47.5,-117.5,48.0,-116.88,3.0888855911573287,2020-05-15
69,47.5,-116.88,48.0,-116.25,2.7359378398341856,2020-05-15
70,48.0,-125.0,48.5,-124.38,3.3867460721955527,2020-05-15
71,48.0,-124.38,48.5,-123.75,3.1031906989526346,2020-05-15
72,48.0,-123.75,48.5,-123.12,2.957919828805762,2020-05-15
73,48.0,-123.12,48.5,-122.5,2.462083275984279,2020-05-15
74,48.0,-122.5,48.5,-121.88,1.8012131327610397,2020-05-15
75,48.0,-121.88,48.5,-121.25,1.763714534305775,2020-05-15
76,48.0,-121.25,48.5,-120.62,1.978553119361104,2020-05-15
77,48.0,-120.62,48.5,-120.0,2.1201462822175614,2020-05-15
78,48.0,-120.0,48.5,-119.38,2.1798653191478246,2020-05-15
79,48.0,-119.38,48.5,-118.75,2.210943194755032,2020-05-15
80,48.0,-118.75,48.5,-118.12,2.3428163489321734,2020-05-15
81,48.0,-118.12,48.5,-117.5,2.4459565267267083,2020-05-15
82,48.0,-117.5,48.5,-116.88,2.4970886029102584,2020-05-15
83,48.0,-116.88,48.5,-116.25,2.5046430997965112,2020-05-15
84,48.5,-125.0,49.0,-124.38,3.267749932906888,2020-05-15
85,48.5,-124.38,49.0,-123.75,3.273682705613371,2020-05-15
86,48.5,-123.75,49.0,-123.12,3.2957743983291516,2020-05-15
87,48.5,-123.12,49.0,-122.5,2.8567586188724112,2020-05-15
88,48.5,-122.5,49.0,-121.88,2.2118952644984042,2020-05-15
89,48.5,-121.88,49.0,-121.25,1.8829379359498961,2020-05-15
90,48.5,-121.25,49.0,-120.62,1.8723005075380355,2020-05-15
91,48.5,-120.62,49.0,-120.0,2.0114245657655783,2020-05-15
92,48.5,-120.0,49.0,-119.38,2.0331097869358232,2020-05-15
93,48.5,-119.38,49.0,-118.75,1.9247161251888258,2020-05-15
94,48.5,-118.75,49.0,-118.12,1.9306511986229975,2020-05-15
95,48.5,-118.12,49.0,-117.5,1.9898543017868013,2020-05-15
96,48.5,-117.5,49.0,-116.88,2.0932475004374367,2020-05-15
97,48.5,-116.88,49.0,-116.25,2.280940934155367,2020-05-15
98,49.0,-125.0,49.5,-124.38,3.0902950132681006,2020-05-15
99,49.0,-124.38,49.5,-123.75,2.938723232197382,2020-05-15
100,49.0,-123.75,49.5,-123.12,2.586843150802951,2020-05-15
101,49.0,-123.12,49.5,-122.5,2.3852077425297407,2020-05-15
102,49.0,-122.5,49.5,-121.88,2.320086445035646,2020-05-15
103,49.0,-121.88,49.5,-121.25,2.2025706157872005,2020-05-15
104,49.0,-121.25,49.5,-120.62,2.2238753668492626,2020-05-15
105,49.0,-120.62,49.5,-120.0,2.2094230772626107,2020-05-15
106,49.0,-120.0,49.5,-119.38,2.040512704590528,2020-05-15
107,49.0,-119.38,49.5,-118.75,1.8511256138033685,2020-05-15
108,49.0,-118.75,49.5,-118.12,1.7808046777099977,2020-05-15
109,49.0,-118.12,49.5,-117.5,1.813712110310234,2020-05-15
110,49.0,-117.5,49.5,-116.88,1.9440786519384008,2020-05-15
111,49.0,-116.88,49.5,-116.25,2.1851087118898356,2020-05-15
