,lat,lon,avg_windspeed,date
0,45.5,-125.0,4.443857066789636,2021-05-26
1,45.5,-124.38,3.2816063445648247,2021-05-26
2,45.5,-123.75,2.4661238977144238,2021-05-26
3,45.5,-123.12,2.4280866733564648,2021-05-26
4,45.5,-122.5,2.3681876501326813,2021-05-26
5,45.5,-121.88,2.697382393537408,2021-05-26
6,45.5,-121.25,3.728846160987601,2021-05-26
7,45.5,-120.62,5.168276737537537,2021-05-26
8,45.5,-120.0,6.099231381087248,2021-05-26
9,45.5,-119.38,5.783718108691711,2021-05-26
10,45.5,-118.75,4.821202217753737,2021-05-26
11,45.5,-118.12,3.6283318221747236,2021-05-26
12,45.5,-117.5,3.0105763295734644,2021-05-26
13,45.5,-116.88,2.5185911834708476,2021-05-26
14,45.5,-116.25,1.883779253072258,2021-05-26
15,46.0,-125.0,4.9630886354396075,2021-05-26
16,46.0,-124.38,3.8316721645527014,2021-05-26
17,46.0,-123.75,2.6927083240094913,2021-05-26
18,46.0,-123.12,2.263567864503078,2021-05-26
19,46.0,-122.5,2.0486427810741152,2021-05-26
20,46.0,-121.88,2.7045267576256014,2021-05-26
21,46.0,-121.25,3.8324825532674645,2021-05-26
22,46.0,-120.62,5.759441917601728,2021-05-26
23,46.0,-120.0,6.469577890357435,2021-05-26
24,46.0,-119.38,6.111677755127224,2021-05-26
25,46.0,-118.75,5.685504227779965,2021-05-26
26,46.0,-118.12,4.470384578979149,2021-05-26
27,46.0,-117.5,3.3270811091097667,2021-05-26
28,46.0,-116.88,2.5819288471630037,2021-05-26
29,46.0,-116.25,2.505346657368372,2021-05-26
30,46.5,-125.0,5.4713531411928535,2021-05-26
31,46.5,-124.38,4.128340752247767,2021-05-26
32,46.5,-123.75,2.7539885362642313,2021-05-26
33,46.5,-123.12,2.3524202812263866,2021-05-26
34,46.5,-122.5,2.199978279420493,2021-05-26
35,46.5,-121.88,2.2557508801228807,2021-05-26
36,46.5,-121.25,3.3569899905239686,2021-05-26
37,46.5,-120.62,4.7145980527721445,2021-05-26
38,46.5,-120.0,5.350171460591924,2021-05-26
39,46.5,-119.38,5.558665740111113,2021-05-26
40,46.5,-118.75,5.817912891419479,2021-05-26
41,46.5,-118.12,5.7569805643629435,2021-05-26
42,46.5,-117.5,4.727621329036616,2021-05-26
43,46.5,-116.88,3.4593237018759524,2021-05-26
44,46.5,-116.25,2.5766894851802267,2021-05-26
45,47.0,-125.0,5.853152106520754,2021-05-26
46,47.0,-124.38,4.344071016060963,2021-05-26
