,lat,lon,avg_windspeed,date
0,45.5,-125.0,2.6318893130711998,2020-07-08
1,45.5,-124.38,2.984649014649778,2020-07-08
2,45.5,-123.75,2.881921948235751,2020-07-08
3,45.5,-123.12,2.760448356540506,2020-07-08
4,45.5,-122.5,2.5558727086706368,2020-07-08
5,45.5,-121.88,3.0229301693712762,2020-07-08
6,45.5,-121.25,4.022942423376791,2020-07-08
7,45.5,-120.62,5.369448337498081,2020-07-08
8,45.5,-120.0,6.030708761073875,2020-07-08
9,45.5,-119.38,5.727784412347652,2020-07-08
10,45.5,-118.75,5.153368284629099,2020-07-08
11,45.5,-118.12,4.0770372345471815,2020-07-08
12,45.5,-117.5,3.0456990724899615,2020-07-08
13,45.5,-116.88,2.5112801292447617,2020-07-08
14,45.5,-116.25,2.004217535666042,2020-07-08
15,46.0,-125.0,3.2447307936249214,2020-07-08
16,46.0,-124.38,3.1460082632887016,2020-07-08
17,46.0,-123.75,2.954809081065575,2020-07-08
18,46.0,-123.12,2.679199355279243,2020-07-08
19,46.0,-122.5,2.6356878811699667,2020-07-08
20,46.0,-121.88,3.209795103723333,2020-07-08
21,46.0,-121.25,3.6685846302716976,2020-07-08
22,46.0,-120.62,5.013834122955916,2020-07-08
23,46.0,-120.0,5.889440029245208,2020-07-08
24,46.0,-119.38,5.994720058774505,2020-07-08
25,46.0,-118.75,5.949796143047132,2020-07-08
26,46.0,-118.12,4.936643871450188,2020-07-08
27,46.0,-117.5,4.075950767463736,2020-07-08
28,46.0,-116.88,3.378080808031932,2020-07-08
29,46.0,-116.25,3.6082398328613503,2020-07-08
30,46.5,-125.0,3.8442481079848076,2020-07-08
31,46.5,-124.38,3.4763248642780264,2020-07-08
32,46.5,-123.75,3.0478238907840685,2020-07-08
33,46.5,-123.12,2.5564734459234537,2020-07-08
34,46.5,-122.5,2.4854617071084286,2020-07-08
35,46.5,-121.88,2.717515149805987,2020-07-08
36,46.5,-121.25,3.117236299372132,2020-07-08
37,46.5,-120.62,3.710979683797797,2020-07-08
38,46.5,-120.0,4.388091893960466,2020-07-08
39,46.5,-119.38,4.978033444708486,2020-07-08
40,46.5,-118.75,5.699489278401713,2020-07-08
41,46.5,-118.12,6.30539875284623,2020-07-08
42,46.5,-117.5,6.2256186554617585,2020-07-08
43,46.5,-116.88,5.267154835404347,2020-07-08
44,46.5,-116.25,4.02425713790242,2020-07-08
45,47.0,-125.0,4.030482490247219,2020-07-08
46,47.0,-124.38,3.291922349729219,2020-07-08
47,47.0,-123.75,3.0068628023373485,2020-07-08
48,47.0,-123.12,2.7535604906303646,2020-07-08
49,47.0,-122.5,2.4483030176902987,2020-07-08
50,47.0,-121.88,2.4878486546735834,2020-07-08
51,47.0,-121.25,3.6911511036768805,2020-07-08
52,47.0,-120.62,4.019504303178571,2020-07-08
53,47.0,-120.0,4.198260043228556,2020-07-08
54,47.0,-119.38,5.109958399451455,2020-07-08
55,47.0,-118.75,5.577856429264688,2020-07-08
56,47.0,-118.12,6.165552624727372,2020-07-08
57,47.0,-117.5,6.139494835678767,2020-07-08
58,47.0,-116.88,4.663597514355453,2020-07-08
59,47.0,-116.25,3.9140803082466107,2020-07-08
60,47.5,-125.0,3.714036996284572,2020-07-08
61,47.5,-124.38,2.7775533207613656,2020-07-08
62,47.5,-123.75,2.3963460869688946,2020-07-08
63,47.5,-123.12,2.202156487469072,2020-07-08
64,47.5,-122.5,1.3067312460956924,2020-07-08
65,47.5,-121.88,1.4907794951690594,2020-07-08
66,47.5,-121.25,3.4538360945619146,2020-07-08
67,47.5,-120.62,3.992826220689292,2020-07-08
68,47.5,-120.0,4.363660611258406,2020-07-08
69,47.5,-119.38,5.132309788356128,2020-07-08
70,47.5,-118.75,5.43294333144832,2020-07-08
71,47.5,-118.12,5.45272675440647,2020-07-08
72,47.5,-117.5,5.287765178920764,2020-07-08
73,47.5,-116.88,4.824028386309954,2020-07-08
74,47.5,-116.25,4.247813549309822,2020-07-08
75,48.0,-125.0,3.849102766716195,2020-07-08
76,48.0,-124.38,2.9012637182924284,2020-07-08
