,lower_left_lat,lower_left_lon,upper_right_lat,upper_right_lon,avg_speed,date
0,45.5,-125.0,46.0,-124.38,5.543657124931229,2020-05-31
1,45.5,-124.38,46.0,-123.75,4.679968224457871,2020-05-31
2,45.5,-123.75,46.0,-123.12,3.7743360568086133,2020-05-31
3,45.5,-123.12,46.0,-122.5,3.448574406849359,2020-05-31
4,45.5,-122.5,46.0,-121.88,4.12940241585125,2020-05-31
5,45.5,-121.88,46.0,-121.25,5.750857920262002,2020-05-31
6,45.5,-121.25,46.0,-120.62,7.941475031530258,2020-05-31
7,45.5,-120.62,46.0,-120.0,9.86841697752342,2020-05-31
8,45.5,-120.0,46.0,-119.38,10.437911051969763,2020-05-31
9,45.5,-119.38,46.0,-118.75,9.933728984915124,2020-05-31
10,45.5,-118.75,46.0,-118.12,8.41671245817084,2020-05-31
11,45.5,-118.12,46.0,-117.5,6.724561359434824,2020-05-31
12,45.5,-117.5,46.0,-116.88,5.719846481240779,2020-05-31
13,45.5,-116.88,46.0,-116.25,4.805228795982028,2020-05-31
14,46.0,-125.0,46.5,-124.38,6.127391041546246,2020-05-31
15,46.0,-124.38,46.5,-123.75,5.120436634577042,2020-05-31
16,46.0,-123.75,46.5,-123.12,3.9933300250486186,2020-05-31
17,46.0,-123.12,46.5,-122.5,3.548249697812793,2020-05-31
18,46.0,-122.5,46.5,-121.88,4.113314445810165,2020-05-31
19,46.0,-121.88,46.5,-121.25,5.636340153755419,2020-05-31
20,46.0,-121.25,46.5,-120.62,7.475439972233802,2020-05-31
21,46.0,-120.62,46.5,-120.0,8.802384683607347,2020-05-31
22,46.0,-120.0,46.5,-119.38,9.315746909274095,2020-05-31
23,46.0,-119.38,46.5,-118.75,9.761850304676738,2020-05-31
24,46.0,-118.75,46.5,-118.12,9.775049815809812,2020-05-31
25,46.0,-118.12,46.5,-117.5,9.038133034291079,2020-05-31
26,46.0,-117.5,46.5,-116.88,7.645035442161663,2020-05-31
27,46.0,-116.88,46.5,-116.25,5.930374093808595,2020-05-31
28,46.5,-125.0,47.0,-124.38,6.590823909957409,2020-05-31
29,46.5,-124.38,47.0,-123.75,5.466165656946922,2020-05-31
30,46.5,-123.75,47.0,-123.12,4.375102642469253,2020-05-31
31,46.5,-123.12,47.0,-122.5,3.965080471764372,2020-05-31
32,46.5,-122.5,47.0,-121.88,4.1202292416809225,2020-05-31
33,46.5,-121.88,47.0,-121.25,5.274955216246845,2020-05-31
34,46.5,-121.25,47.0,-120.62,6.786754828035162,2020-05-31
35,46.5,-120.62,47.0,-120.0,7.360863901071226,2020-05-31
36,46.5,-120.0,47.0,-119.38,7.582066617707217,2020-05-31
37,46.5,-119.38,47.0,-118.75,8.364439375318806,2020-05-31
38,46.5,-118.75,47.0,-118.12,9.575761250054022,2020-05-31
39,46.5,-118.12,47.0,-117.5,10.059173797325995,2020-05-31
40,46.5,-117.5,47.0,-116.88,8.656318046257475,2020-05-31
41,46.5,-116.88,47.0,-116.25,6.448039039750432,2020-05-31
42,47.0,-125.0,47.5,-124.38,6.6417806921169396,2020-05-31
43,47.0,-124.38,47.5,-123.75,5.333060834088033,2020-05-31
44,47.0,-123.75,47.5,-123.12,4.382965780956914,2020-05-31
45,47.0,-123.12,47.5,-122.5,3.958368847606432,2020-05-31
46,47.0,-122.5,47.5,-121.88,3.819459318022163,2020-05-31
47,47.0,-121.88,47.5,-121.25,4.877856938037717,2020-05-31
48,47.0,-121.25,47.5,-120.62,6.501807467880084,2020-05-31
49,47.0,-120.62,47.5,-120.0,7.068302657559037,2020-05-31
50,47.0,-120.0,47.5,-119.38,7.197449480145704,2020-05-31
51,47.0,-119.38,47.5,-118.75,7.770823043458227,2020-05-31
52,47.0,-118.75,47.5,-118.12,8.78392838194898,2020-05-31
53,47.0,-118.12,47.5,-117.5,9.412035828135032,2020-05-31
54,47.0,-117.5,47.5,-116.88,8.46159021132468,2020-05-31
55,47.0,-116.88,47.5,-116.25,6.622779901544839,2020-05-31
56,47.5,-125.0,48.0,-124.38,6.502356263319914,2020-05-31
57,47.5,-124.38,48.0,-123.75,4.999961604388417,2020-05-31
58,47.5,-123.75,48.0,-123.12,4.246257667046054,2020-05-31
59,47.5,-123.12,48.0,-122.5,3.4734607534738307,2020-05-31
60,47.5,-122.5,48.0,-121.88,2.9884775724918926,2020-05-31
61,47.5,-121.88,48.0,-121.25,3.9160170583742264,2020-05-31
62,47.5,-121.25,48.0,-120.62,5.419533345410281,2020-05-31
63,47.5,-120.62,48.0,-120.0,6.0000991517222335,2020-05-31
64,47.5,-120.0,48.0,-119.38,6.143686810093847,2020-05-31
65,47.5,-119.38,48.0,-118.75,6.5084280340005325,2020-05-31
66,47.5,-118.75,48.0,-118.12,6.958183136664186,2020-05-31
67,47.5,-118.12,48.0,-117.5,7.321687657835277,2020-05-31
68,47.5,-117.5,48.0,-116.88,7.186575843021472,2020-05-31
69,47.5,-116.88,48.0,-116.25,6.444711452421333,2020-05-31
70,48.0,-125.0,48.5,-124.38,6.46035548743363,2020-05-31
71,48.0,-124.38,48.5,-123.75,5.520475392057694,2020-05-31
72,48.0,-123.75,48.5,-123.12,5.623124833504269,2020-05-31
73,48.0,-123.12,48.5,-122.5,4.555359083439795,2020-05-31
74,48.0,-122.5,48.5,-121.88,3.0858835862737073,2020-05-31
75,48.0,-121.88,48.5,-121.25,3.188485732040528,2020-05-31
76,48.0,-121.25,48.5,-120.62,4.207695656456102,2020-05-31
77,48.0,-120.62,48.5,-120.0,4.768979633366381,2020-05-31
78,48.0,-120.0,48.5,-119.38,4.699849384584526,2020-05-31
79,48.0,-119.38,48.5,-118.75,4.55780705473015,2020-05-31
80,48.0,-118.75,48.5,-118.12,4.526761945450215,2020-05-31
81,48.0,-118.12,48.5,-117.5,4.810466749935259,2020-05-31
82,48.0,-117.5,48.5,-116.88,5.421347041776681,2020-05-31
83,48.0,-116.88,48.5,-116.25,5.756813619624856,2020-05-31
84,48.5,-125.0,49.0,-124.38,5.354538187421486,2020-05-31
85,48.5,-124.38,49.0,-123.75,5.276558838936694,2020-05-31
86,48.5,-123.75,49.0,-123.12,5.740580172552116,2020-05-31
87,48.5,-123.12,49.0,-122.5,5.0590343124693264,2020-05-31
88,48.5,-122.5,49.0,-121.88,3.7148707216813923,2020-05-31
89,48.5,-121.88,49.0,-121.25,3.2552438424551253,2020-05-31
90,48.5,-121.25,49.0,-120.62,3.741691319056528,2020-05-31
91,48.5,-120.62,49.0,-120.0,4.247117526729843,2020-05-31
92,48.5,-120.0,49.0,-119.38,3.942158714574364,2020-05-31
93,48.5,-119.38,49.0,-118.75,3.592431724116252,2020-05-31
94,48.5,-118.75,49.0,-118.12,3.539855072146428,2020-05-31
95,48.5,-118.12,49.0,-117.5,3.6713120984917804,2020-05-31
96,48.5,-117.5,49.0,-116.88,4.421835133828772,2020-05-31
97,48.5,-116.88,49.0,-116.25,5.149799283919073,2020-05-31
98,49.0,-125.0,49.5,-124.38,3.6441370513615032,2020-05-31
99,49.0,-124.38,49.5,-123.75,3.7684040634945055,2020-05-31
100,49.0,-123.75,49.5,-123.12,3.729585813850119,2020-05-31
101,49.0,-123.12,49.5,-122.5,3.6411413269217614,2020-05-31
102,49.0,-122.5,49.5,-121.88,3.5723788031405435,2020-05-31
103,49.0,-121.88,49.5,-121.25,3.6005435098250294,2020-05-31
104,49.0,-121.25,49.5,-120.62,4.0458515190905375,2020-05-31
105,49.0,-120.62,49.5,-120.0,4.402678282643427,2020-05-31
106,49.0,-120.0,49.5,-119.38,4.0292505857550776,2020-05-31
107,49.0,-119.38,49.5,-118.75,3.6104189953648445,2020-05-31
108,49.0,-118.75,49.5,-118.12,3.3964370768885837,2020-05-31
109,49.0,-118.12,49.5,-117.5,3.1579371647813677,2020-05-31
110,49.0,-117.5,49.5,-116.88,3.582771587962093,2020-05-31
111,49.0,-116.88,49.5,-116.25,4.51155262151952,2020-05-31
