,lower_left_lat,lower_left_lon,upper_right_lat,upper_right_lon,avg_speed,date
0,45.5,-125.0,46.0,-124.38,4.669434737145126,2020-06-02
1,45.5,-124.38,46.0,-123.75,3.9836216783905587,2020-06-02
2,45.5,-123.75,46.0,-123.12,3.1753536844361863,2020-06-02
3,45.5,-123.12,46.0,-122.5,2.7912738348680115,2020-06-02
4,45.5,-122.5,46.0,-121.88,2.716976125813232,2020-06-02
5,45.5,-121.88,46.0,-121.25,3.32609333816019,2020-06-02
6,45.5,-121.25,46.0,-120.62,4.556130475307684,2020-06-02
7,45.5,-120.62,46.0,-120.0,5.612925736470554,2020-06-02
8,45.5,-120.0,46.0,-119.38,5.68766084745269,2020-06-02
9,45.5,-119.38,46.0,-118.75,5.0814602565161415,2020-06-02
10,45.5,-118.75,46.0,-118.12,4.2838479017163005,2020-06-02
11,45.5,-118.12,46.0,-117.5,3.619679709951355,2020-06-02
12,45.5,-117.5,46.0,-116.88,3.125850150526242,2020-06-02
13,45.5,-116.88,46.0,-116.25,2.8167337999333086,2020-06-02
14,46.0,-125.0,46.5,-124.38,4.182682318162987,2020-06-02
15,46.0,-124.38,46.5,-123.75,3.666443858374581,2020-06-02
16,46.0,-123.75,46.5,-123.12,2.9986389136073255,2020-06-02
17,46.0,-123.12,46.5,-122.5,2.6669841350840997,2020-06-02
18,46.0,-122.5,46.5,-121.88,2.6402611981887247,2020-06-02
19,46.0,-121.88,46.5,-121.25,3.1967278226271305,2020-06-02
20,46.0,-121.25,46.5,-120.62,4.378950841138395,2020-06-02
21,46.0,-120.62,46.5,-120.0,5.109986699327978,2020-06-02
22,46.0,-120.0,46.5,-119.38,4.913976830869744,2020-06-02
23,46.0,-119.38,46.5,-118.75,4.748216595032645,2020-06-02
24,46.0,-118.75,46.5,-118.12,4.987729273573544,2020-06-02
25,46.0,-118.12,46.5,-117.5,4.777455302369875,2020-06-02
26,46.0,-117.5,46.5,-116.88,3.737733669383274,2020-06-02
27,46.0,-116.88,46.5,-116.25,3.0553224178068277,2020-06-02
28,46.5,-125.0,47.0,-124.38,4.148215052414299,2020-06-02
29,46.5,-124.38,47.0,-123.75,3.717409172420812,2020-06-02
30,46.5,-123.75,47.0,-123.12,3.154194070831542,2020-06-02
31,46.5,-123.12,47.0,-122.5,2.7238687723606287,2020-06-02
32,46.5,-122.5,47.0,-121.88,2.5452617413930048,2020-06-02
33,46.5,-121.88,47.0,-121.25,3.0669945384623754,2020-06-02
34,46.5,-121.25,47.0,-120.62,4.138667734393142,2020-06-02
35,46.5,-120.62,47.0,-120.0,4.682124793635817,2020-06-02
36,46.5,-120.0,47.0,-119.38,4.610430439100237,2020-06-02
37,46.5,-119.38,47.0,-118.75,4.503698794909797,2020-06-02
38,46.5,-118.75,47.0,-118.12,5.147164867675586,2020-06-02
39,46.5,-118.12,47.0,-117.5,5.450062369455895,2020-06-02
40,46.5,-117.5,47.0,-116.88,4.3465907383218925,2020-06-02
41,46.5,-116.88,47.0,-116.25,3.3996170857867267,2020-06-02
42,47.0,-125.0,47.5,-124.38,3.8809208252968435,2020-06-02
43,47.0,-124.38,47.5,-123.75,3.35606493562309,2020-06-02
44,47.0,-123.75,47.5,-123.12,2.903398315404232,2020-06-02
45,47.0,-123.12,47.5,-122.5,2.740059482543222,2020-06-02
46,47.0,-122.5,47.5,-121.88,2.668862656084897,2020-06-02
47,47.0,-121.88,47.5,-121.25,2.8934682223239454,2020-06-02
48,47.0,-121.25,47.5,-120.62,3.824236902490286,2020-06-02
49,47.0,-120.62,47.5,-120.0,4.612809555380924,2020-06-02
50,47.0,-120.0,47.5,-119.38,4.9256946692096815,2020-06-02
51,47.0,-119.38,47.5,-118.75,4.759785723748399,2020-06-02
52,47.0,-118.75,47.5,-118.12,5.125156467142072,2020-06-02
53,47.0,-118.12,47.5,-117.5,5.744301284930597,2020-06-02
54,47.0,-117.5,47.5,-116.88,5.194064320826212,2020-06-02
55,47.0,-116.88,47.5,-116.25,4.258363830383937,2020-06-02
56,47.5,-125.0,48.0,-124.38,3.6848890016705003,2020-06-02
57,47.5,-124.38,48.0,-123.75,3.073073815665368,2020-06-02
58,47.5,-123.75,48.0,-123.12,2.5459486105372995,2020-06-02
59,47.5,-123.12,48.0,-122.5,2.3228641529442204,2020-06-02
60,47.5,-122.5,48.0,-121.88,2.4610689611862155,2020-06-02
