,lat,lon,avg_windspeed,date
0,45.5,-125.0,11.43509865537367,2021-01-26
1,45.5,-124.38,9.670177644355473,2021-01-26
2,45.5,-123.75,6.370808082541472,2021-01-26
3,45.5,-123.12,4.819563109819263,2021-01-26
4,45.5,-122.5,4.411620984775457,2021-01-26
5,45.5,-121.88,3.218612478431407,2021-01-26
6,45.5,-121.25,3.226452492380414,2021-01-26
7,45.5,-120.62,3.4285480235149244,2021-01-26
8,45.5,-120.0,3.806221929857705,2021-01-26
9,45.5,-119.38,3.5612449102093557,2021-01-26
10,45.5,-118.75,3.559252435287553,2021-01-26
11,45.5,-118.12,3.5124415496558328,2021-01-26
12,45.5,-117.5,3.1203927217760383,2021-01-26
13,45.5,-116.88,2.6285391866214067,2021-01-26
14,45.5,-116.25,1.8932605784144159,2021-01-26
15,46.0,-125.0,11.604777222372327,2021-01-26
16,46.0,-124.38,9.807117890459669,2021-01-26
17,46.0,-123.75,6.540430909659103,2021-01-26
18,46.0,-123.12,4.460776689875842,2021-01-26
19,46.0,-122.5,4.2024878609673415,2021-01-26
20,46.0,-121.88,3.7564921356443848,2021-01-26
21,46.0,-121.25,3.7326318651232526,2021-01-26
22,46.0,-120.62,3.2557443321274646,2021-01-26
23,46.0,-120.0,3.0957923082124865,2021-01-26
24,46.0,-119.38,2.3282190045211806,2021-01-26
25,46.0,-118.75,2.686858917003759,2021-01-26
26,46.0,-118.12,2.994754155917626,2021-01-26
27,46.0,-117.5,2.8507377733622863,2021-01-26
28,46.0,-116.88,2.307542766469624,2021-01-26
29,46.0,-116.25,1.9321859236426997,2021-01-26
30,46.5,-125.0,11.705556244324498,2021-01-26
31,46.5,-124.38,9.131920643097414,2021-01-26
32,46.5,-123.75,6.21269801552764,2021-01-26
33,46.5,-123.12,5.240995909863998,2021-01-26
34,46.5,-122.5,4.92019493923275,2021-01-26
35,46.5,-121.88,3.957961003806048,2021-01-26
36,46.5,-121.25,3.3744213869888076,2021-01-26
37,46.5,-120.62,3.0383296191963005,2021-01-26
38,46.5,-120.0,2.662451734542903,2021-01-26
39,46.5,-119.38,2.192206900711652,2021-01-26
40,46.5,-118.75,1.9041341696105365,2021-01-26
41,46.5,-118.12,2.308419853501912,2021-01-26
42,46.5,-117.5,2.4191791184785756,2021-01-26
43,46.5,-116.88,2.0963864330133606,2021-01-26
44,46.5,-116.25,1.8287902250290509,2021-01-26
45,47.0,-125.0,11.163322236840047,2021-01-26
46,47.0,-124.38,8.645096124801896,2021-01-26
47,47.0,-123.75,5.852157884533114,2021-01-26
48,47.0,-123.12,4.493874667425297,2021-01-26
49,47.0,-122.5,4.28616252759966,2021-01-26
50,47.0,-121.88,3.9150847842002245,2021-01-26
51,47.0,-121.25,3.6282530714247265,2021-01-26
52,47.0,-120.62,2.967855629435265,2021-01-26
53,47.0,-120.0,2.874206464776048,2021-01-26
54,47.0,-119.38,2.714481715736619,2021-01-26
55,47.0,-118.75,2.137841075133411,2021-01-26
56,47.0,-118.12,1.995115225994111,2021-01-26
57,47.0,-117.5,2.540062742839382,2021-01-26
58,47.0,-116.88,2.197687824959916,2021-01-26
59,47.0,-116.25,2.2775161286655092,2021-01-26
60,47.5,-125.0,11.294289732779804,2021-01-26
61,47.5,-124.38,8.405423623869483,2021-01-26
62,47.5,-123.75,4.832879035903639,2021-01-26
63,47.5,-123.12,3.37962785283475,2021-01-26
64,47.5,-122.5,4.308539718225731,2021-01-26
65,47.5,-121.88,4.191158303026376,2021-01-26
66,47.5,-121.25,3.7644322358728974,2021-01-26
67,47.5,-120.62,2.0985515840573914,2021-01-26
68,47.5,-120.0,2.51110640203551,2021-01-26
69,47.5,-119.38,3.087360877612729,2021-01-26
70,47.5,-118.75,3.2768694710693604,2021-01-26
71,47.5,-118.12,2.757432480128687,2021-01-26
72,47.5,-117.5,2.246482181731022,2021-01-26
73,47.5,-116.88,2.3649260854011898,2021-01-26
74,47.5,-116.25,2.350687888011058,2021-01-26
75,48.0,-125.0,10.39645374792285,2021-01-26
76,48.0,-124.38,5.7951046316434764,2021-01-26
77,48.0,-123.75,4.806587890883425,2021-01-26
78,48.0,-123.12,4.895268738502078,2021-01-26
79,48.0,-122.5,4.660686470567138,2021-01-26
80,48.0,-121.88,4.171245475378924,2021-01-26
81,48.0,-121.25,3.209143420554238,2021-01-26
82,48.0,-120.62,1.6856647706250032,2021-01-26
83,48.0,-120.0,1.7227559254073697,2021-01-26
84,48.0,-119.38,2.456463602429468,2021-01-26
85,48.0,-118.75,3.1776682658088844,2021-01-26
86,48.0,-118.12,3.0098056740398147,2021-01-26
87,48.0,-117.5,2.5790013078364953,2021-01-26
88,48.0,-116.88,2.3458463320676683,2021-01-26
89,48.0,-116.25,2.0768916610152695,2021-01-26
90,48.5,-125.0,8.16500883533267,2021-01-26
91,48.5,-124.38,5.466519008845629,2021-01-26
92,48.5,-123.75,5.258108707942507,2021-01-26
93,48.5,-123.12,6.340308188235876,2021-01-26
94,48.5,-122.5,5.056815510910872,2021-01-26
95,48.5,-121.88,3.2302532391792007,2021-01-26
96,48.5,-121.25,2.7274876221310844,2021-01-26
97,48.5,-120.62,1.9592320388204507,2021-01-26
98,48.5,-120.0,1.5890320965499412,2021-01-26
99,48.5,-119.38,1.6492040430502286,2021-01-26
100,48.5,-118.75,2.1913342267926805,2021-01-26
101,48.5,-118.12,2.386824216217791,2021-01-26
102,48.5,-117.5,2.487516017173544,2021-01-26
103,48.5,-116.88,2.7017339917024956,2021-01-26
104,48.5,-116.25,2.337663226660383,2021-01-26
105,49.0,-125.0,5.281129176927357,2021-01-26
106,49.0,-124.38,4.4120694061105175,2021-01-26
107,49.0,-123.75,5.353526959372309,2021-01-26
108,49.0,-123.12,5.442409778529647,2021-01-26
109,49.0,-122.5,4.14512417891995,2021-01-26
110,49.0,-121.88,3.008351296415217,2021-01-26
