,lower_left_lat,lower_left_lon,upper_right_lat,upper_right_lon,avg_speed,date
0,45.5,-125.0,46.0,-124.38,5.784184499970631,2020-05-01
1,45.5,-124.38,46.0,-123.75,4.588621211031311,2020-05-01
2,45.5,-123.75,46.0,-123.12,3.8424470427796638,2020-05-01
3,45.5,-123.12,46.0,-122.5,3.795057923205913,2020-05-01
4,45.5,-122.5,46.0,-121.88,3.646954002097283,2020-05-01
5,45.5,-121.88,46.0,-121.25,3.274942611485064,2020-05-01
6,45.5,-121.25,46.0,-120.62,3.6516616117281746,2020-05-01
7,45.5,-120.62,46.0,-120.0,4.366187223775905,2020-05-01
8,45.5,-120.0,46.0,-119.38,4.503247837380784,2020-05-01
9,45.5,-119.38,46.0,-118.75,4.410559699637924,2020-05-01
10,45.5,-118.75,46.0,-118.12,4.175946763067712,2020-05-01
11,45.5,-118.12,46.0,-117.5,3.7926269191232715,2020-05-01
12,45.5,-117.5,46.0,-116.88,3.2956844645219165,2020-05-01
13,45.5,-116.88,46.0,-116.25,2.8756054247710026,2020-05-01
14,46.0,-125.0,46.5,-124.38,5.81462504449246,2020-05-01
15,46.0,-124.38,46.5,-123.75,4.531912737129306,2020-05-01
16,46.0,-123.75,46.5,-123.12,3.7263555359213982,2020-05-01
17,46.0,-123.12,46.5,-122.5,3.6682071249884824,2020-05-01
18,46.0,-122.5,46.5,-121.88,3.5509121984242533,2020-05-01
19,46.0,-121.88,46.5,-121.25,3.2632084916838426,2020-05-01
20,46.0,-121.25,46.5,-120.62,3.8914094403169397,2020-05-01
21,46.0,-120.62,46.5,-120.0,4.702917636787489,2020-05-01
22,46.0,-120.0,46.5,-119.38,4.705324005319515,2020-05-01
23,46.0,-119.38,46.5,-118.75,4.66155130666112,2020-05-01
24,46.0,-118.75,46.5,-118.12,4.825355212692713,2020-05-01
25,46.0,-118.12,46.5,-117.5,4.853424518313654,2020-05-01
26,46.0,-117.5,46.5,-116.88,4.260563508880985,2020-05-01
27,46.0,-116.88,46.5,-116.25,3.474671425538017,2020-05-01
28,46.5,-125.0,47.0,-124.38,5.918316842006075,2020-05-01
29,46.5,-124.38,47.0,-123.75,4.494700306691997,2020-05-01
30,46.5,-123.75,47.0,-123.12,3.5561996214672513,2020-05-01
31,46.5,-123.12,47.0,-122.5,3.3964947911154213,2020-05-01
