,lat,lon,avg_windspeed,date
0,45.5,-125.0,8.378292424087945,2020-09-01
1,45.5,-124.38,7.074121306644572,2020-09-01
2,45.5,-123.75,4.5827119900267625,2020-09-01
3,45.5,-123.12,4.015349612349529,2020-09-01
4,45.5,-122.5,2.950028861910407,2020-09-01
5,45.5,-121.88,2.9336204771193266,2020-09-01
6,45.5,-121.25,4.246926113371576,2020-09-01
7,45.5,-120.62,5.590674739403003,2020-09-01
8,45.5,-120.0,6.5450474635853055,2020-09-01
9,45.5,-119.38,6.119608885685671,2020-09-01
10,45.5,-118.75,5.410254373437155,2020-09-01
11,45.5,-118.12,4.323179666960586,2020-09-01
12,45.5,-117.5,3.568288815170939,2020-09-01
13,45.5,-116.88,3.1272563818013643,2020-09-01
14,45.5,-116.25,2.4471557680648672,2020-09-01
15,46.0,-125.0,7.432693781052529,2020-09-01
16,46.0,-124.38,6.132108934817709,2020-09-01
17,46.0,-123.75,3.818356703229736,2020-09-01
18,46.0,-123.12,3.7919674416575213,2020-09-01
19,46.0,-122.5,4.0012682094851675,2020-09-01
20,46.0,-121.88,3.6274941481032523,2020-09-01
21,46.0,-121.25,3.6854668676379734,2020-09-01
22,46.0,-120.62,3.7110847018709943,2020-09-01
23,46.0,-120.0,4.334528186988198,2020-09-01
24,46.0,-119.38,5.037623473326131,2020-09-01
25,46.0,-118.75,5.6559785365758595,2020-09-01
26,46.0,-118.12,5.303855255937341,2020-09-01
27,46.0,-117.5,4.901201977652971,2020-09-01
28,46.0,-116.88,3.8423699438050813,2020-09-01
29,46.0,-116.25,3.61944586723952,2020-09-01
30,46.5,-125.0,6.694322786489827,2020-09-01
31,46.5,-124.38,5.099277267246845,2020-09-01
32,46.5,-123.75,3.4865093712653774,2020-09-01
33,46.5,-123.12,3.2760201072371196,2020-09-01
34,46.5,-122.5,3.9935154969373223,2020-09-01
35,46.5,-121.88,3.9467101332355097,2020-09-01
36,46.5,-121.25,4.203523042661165,2020-09-01
37,46.5,-120.62,4.649257877240205,2020-09-01
38,46.5,-120.0,3.796075183953949,2020-09-01
39,46.5,-119.38,3.736417520184112,2020-09-01
40,46.5,-118.75,4.988720341240676,2020-09-01
41,46.5,-118.12,6.420629299885548,2020-09-01
42,46.5,-117.5,6.778558170066499,2020-09-01
43,46.5,-116.88,5.525319309481266,2020-09-01
44,46.5,-116.25,3.9935132572471805,2020-09-01
45,47.0,-125.0,6.392099582899985,2020-09-01
46,47.0,-124.38,5.1451779098524195,2020-09-01
47,47.0,-123.75,2.9258930279026245,2020-09-01
48,47.0,-123.12,0.9824320095131814,2020-09-01
49,47.0,-122.5,1.9927927967518821,2020-09-01
50,47.0,-121.88,2.4259204456801515,2020-09-01
51,47.0,-121.25,4.489797434756382,2020-09-01
52,47.0,-120.62,5.715658580307806,2020-09-01
53,47.0,-120.0,4.255718023282306,2020-09-01
54,47.0,-119.38,3.6296721733515205,2020-09-01
55,47.0,-118.75,3.877148078035745,2020-09-01
56,47.0,-118.12,5.720981447371599,2020-09-01
57,47.0,-117.5,5.939626105385783,2020-09-01
58,47.0,-116.88,4.751138609902301,2020-09-01
59,47.0,-116.25,4.380991043294267,2020-09-01
60,47.5,-125.0,5.9294500368646785,2020-09-01
61,47.5,-124.38,4.642464947774827,2020-09-01
62,47.5,-123.75,2.506724892725725,2020-09-01
63,47.5,-123.12,1.6470263525782365,2020-09-01
64,47.5,-122.5,2.652818898016442,2020-09-01
65,47.5,-121.88,1.8514480227863928,2020-09-01
66,47.5,-121.25,3.820978787419904,2020-09-01
67,47.5,-120.62,4.971116941754445,2020-09-01
68,47.5,-120.0,4.09462918133843,2020-09-01
69,47.5,-119.38,3.7408206308281358,2020-09-01
70,47.5,-118.75,4.060863414176588,2020-09-01
71,47.5,-118.12,5.232346182669547,2020-09-01
72,47.5,-117.5,5.5192748391955915,2020-09-01
73,47.5,-116.88,5.163038524552779,2020-09-01
74,47.5,-116.25,4.98689804077455,2020-09-01
75,48.0,-125.0,4.573668498475663,2020-09-01
76,48.0,-124.38,2.3586160757878623,2020-09-01
77,48.0,-123.75,1.3853207469821465,2020-09-01
78,48.0,-123.12,2.3081876357201385,2020-09-01
79,48.0,-122.5,1.400865544185832,2020-09-01
80,48.0,-121.88,1.5568189169969993,2020-09-01
81,48.0,-121.25,2.537603952095941,2020-09-01
82,48.0,-120.62,4.090622453887712,2020-09-01
83,48.0,-120.0,3.7728526367348114,2020-09-01
84,48.0,-119.38,3.561963568657871,2020-09-01
85,48.0,-118.75,3.7407330708519466,2020-09-01
86,48.0,-118.12,3.689761359095245,2020-09-01
87,48.0,-117.5,4.138014187956898,2020-09-01
88,48.0,-116.88,4.540036935066659,2020-09-01
89,48.0,-116.25,5.140119999376724,2020-09-01
90,48.5,-125.0,3.3643830079565618,2020-09-01
91,48.5,-124.38,2.451204940971366,2020-09-01
92,48.5,-123.75,2.5644345142526603,2020-09-01
93,48.5,-123.12,2.3707685568582977,2020-09-01
94,48.5,-122.5,1.3242254780925713,2020-09-01
95,48.5,-121.88,1.8439204826978213,2020-09-01
96,48.5,-121.25,2.3374224233093392,2020-09-01
97,48.5,-120.62,3.9766784562909603,2020-09-01
98,48.5,-120.0,4.090609525591384,2020-09-01
99,48.5,-119.38,3.039398002188825,2020-09-01
100,48.5,-118.75,3.237023191877777,2020-09-01
101,48.5,-118.12,3.8503189400405637,2020-09-01
102,48.5,-117.5,3.8449167729641816,2020-09-01
103,48.5,-116.88,4.3098094882585425,2020-09-01
104,48.5,-116.25,5.044676383341803,2020-09-01
105,49.0,-125.0,1.8099682163988897,2020-09-01
106,49.0,-124.38,2.0011162820873447,2020-09-01
107,49.0,-123.75,2.769698049707582,2020-09-01
108,49.0,-123.12,1.2506024707912609,2020-09-01
109,49.0,-122.5,1.8383201526481834,2020-09-01
110,49.0,-121.88,1.893105996569618,2020-09-01
