,lat,lon,avg_windspeed,date
0,45.5,-125.0,11.42622025370772,2021-01-10
1,45.5,-124.38,9.356027964807422,2021-01-10
2,45.5,-123.75,5.475076347244754,2021-01-10
3,45.5,-123.12,4.027471396956007,2021-01-10
4,45.5,-122.5,4.501433448707837,2021-01-10
5,45.5,-121.88,3.2998922983252417,2021-01-10
6,45.5,-121.25,2.529144705712922,2021-01-10
7,45.5,-120.62,3.2714085062191067,2021-01-10
8,45.5,-120.0,4.753076425747892,2021-01-10
9,45.5,-119.38,6.080952470113318,2021-01-10
10,45.5,-118.75,7.761606982118434,2021-01-10
11,45.5,-118.12,7.293682272428015,2021-01-10
12,45.5,-117.5,6.057858913329046,2021-01-10
13,45.5,-116.88,5.268101803327601,2021-01-10
14,45.5,-116.25,3.874569507065431,2021-01-10
15,46.0,-125.0,11.544143498419162,2021-01-10
16,46.0,-124.38,9.431368528023366,2021-01-10
17,46.0,-123.75,5.922848956084716,2021-01-10
18,46.0,-123.12,4.36889082061692,2021-01-10
19,46.0,-122.5,4.991088324111767,2021-01-10
20,46.0,-121.88,4.0021156797085045,2021-01-10
21,46.0,-121.25,2.843826339965828,2021-01-10
22,46.0,-120.62,3.214880324624618,2021-01-10
23,46.0,-120.0,4.718065531378295,2021-01-10
24,46.0,-119.38,2.6953284204902572,2021-01-10
25,46.0,-118.75,6.01480250414111,2021-01-10
26,46.0,-118.12,5.817620707801891,2021-01-10
27,46.0,-117.5,4.4691461458232355,2021-01-10
28,46.0,-116.88,4.440718729815452,2021-01-10
29,46.0,-116.25,4.231932109298307,2021-01-10
30,46.5,-125.0,12.240821469176275,2021-01-10
31,46.5,-124.38,9.269921053639612,2021-01-10
32,46.5,-123.75,5.936831681372387,2021-01-10
33,46.5,-123.12,5.230207491414341,2021-01-10
34,46.5,-122.5,5.1738701292085905,2021-01-10
35,46.5,-121.88,4.021753044443547,2021-01-10
36,46.5,-121.25,2.0879466794414516,2021-01-10
37,46.5,-120.62,2.4323303687765603,2021-01-10
38,46.5,-120.0,2.9595853630018154,2021-01-10
39,46.5,-119.38,2.577673691523866,2021-01-10
40,46.5,-118.75,4.433925446062113,2021-01-10
41,46.5,-118.12,6.026892902687414,2021-01-10
42,46.5,-117.5,5.464123988868818,2021-01-10
43,46.5,-116.88,4.756021970278371,2021-01-10
44,46.5,-116.25,4.17333946419367,2021-01-10
45,47.0,-125.0,12.056378331155068,2021-01-10
46,47.0,-124.38,8.945336491992096,2021-01-10
47,47.0,-123.75,5.648025372270254,2021-01-10
48,47.0,-123.12,4.623827651903243,2021-01-10
49,47.0,-122.5,4.788441245728817,2021-01-10
50,47.0,-121.88,4.6761096698471984,2021-01-10
51,47.0,-121.25,3.0622907754862374,2021-01-10
52,47.0,-120.62,2.174636741200651,2021-01-10
53,47.0,-120.0,3.162496694816992,2021-01-10
54,47.0,-119.38,2.9439089023475256,2021-01-10
55,47.0,-118.75,5.168898514490006,2021-01-10
56,47.0,-118.12,5.7458845061816675,2021-01-10
57,47.0,-117.5,5.66283843243703,2021-01-10
58,47.0,-116.88,4.655936104494317,2021-01-10
59,47.0,-116.25,3.875058775663984,2021-01-10
60,47.5,-125.0,12.352726003693881,2021-01-10
61,47.5,-124.38,9.054355667765627,2021-01-10
62,47.5,-123.75,4.572455287125875,2021-01-10
63,47.5,-123.12,3.2688231906209615,2021-01-10
64,47.5,-122.5,4.205478770741084,2021-01-10
65,47.5,-121.88,5.170226662934656,2021-01-10
66,47.5,-121.25,3.6362665963189076,2021-01-10
67,47.5,-120.62,2.114560835028055,2021-01-10
68,47.5,-120.0,2.6514001969933454,2021-01-10
69,47.5,-119.38,3.740015691592985,2021-01-10
70,47.5,-118.75,5.166350457863634,2021-01-10
71,47.5,-118.12,4.9143377185526385,2021-01-10
72,47.5,-117.5,4.375371871095858,2021-01-10
73,47.5,-116.88,3.966947195536248,2021-01-10
74,47.5,-116.25,3.3030517864298368,2021-01-10
75,48.0,-125.0,12.364612131319047,2021-01-10
76,48.0,-124.38,7.232947749274467,2021-01-10
77,48.0,-123.75,5.348975277379343,2021-01-10
78,48.0,-123.12,4.879955455637141,2021-01-10
79,48.0,-122.5,4.311806165157695,2021-01-10
80,48.0,-121.88,4.912266519165642,2021-01-10
81,48.0,-121.25,3.8293117884930776,2021-01-10
