,lat,lon,avg_windspeed,date
0,45.5,-125.0,3.239022452095581,2020-08-19
1,45.5,-124.38,3.2058422697157702,2020-08-19
2,45.5,-123.75,2.7997762441040046,2020-08-19
3,45.5,-123.12,2.8574949748858085,2020-08-19
4,45.5,-122.5,2.491378747495561,2020-08-19
5,45.5,-121.88,3.14904283084911,2020-08-19
6,45.5,-121.25,4.2904511502119576,2020-08-19
7,45.5,-120.62,5.475931112278729,2020-08-19
8,45.5,-120.0,6.02733232437546,2020-08-19
9,45.5,-119.38,5.170718102451051,2020-08-19
10,45.5,-118.75,4.161187991391732,2020-08-19
11,45.5,-118.12,3.3912676291127184,2020-08-19
12,45.5,-117.5,2.3730505157079334,2020-08-19
13,45.5,-116.88,1.7475917404352852,2020-08-19
14,45.5,-116.25,1.8579731387492364,2020-08-19
15,46.0,-125.0,3.102923808041267,2020-08-19
16,46.0,-124.38,2.8339510851373144,2020-08-19
17,46.0,-123.75,2.416113634742155,2020-08-19
18,46.0,-123.12,2.7855197961711844,2020-08-19
19,46.0,-122.5,2.7155466910928396,2020-08-19
20,46.0,-121.88,3.044823269436923,2020-08-19
21,46.0,-121.25,4.4964901490949565,2020-08-19
22,46.0,-120.62,6.325799990815892,2020-08-19
23,46.0,-120.0,6.66293106995338,2020-08-19
24,46.0,-119.38,5.958877728003771,2020-08-19
25,46.0,-118.75,5.560865509535323,2020-08-19
26,46.0,-118.12,4.562360087740339,2020-08-19
27,46.0,-117.5,3.5624266806979588,2020-08-19
28,46.0,-116.88,2.438801152505646,2020-08-19
29,46.0,-116.25,2.5077393046443333,2020-08-19
30,46.5,-125.0,3.2364938393164913,2020-08-19
31,46.5,-124.38,2.747842790903409,2020-08-19
32,46.5,-123.75,2.271929340049123,2020-08-19
33,46.5,-123.12,2.1316194247076816,2020-08-19
34,46.5,-122.5,2.3326989550643558,2020-08-19
35,46.5,-121.88,2.7047074168944314,2020-08-19
36,46.5,-121.25,3.9810452745680442,2020-08-19
37,46.5,-120.62,5.038503188841621,2020-08-19
38,46.5,-120.0,4.95751335677712,2020-08-19
39,46.5,-119.38,5.0801334139546,2020-08-19
40,46.5,-118.75,5.481774943916174,2020-08-19
41,46.5,-118.12,6.124190464559095,2020-08-19
42,46.5,-117.5,5.327137846214149,2020-08-19
43,46.5,-116.88,3.6074380627085176,2020-08-19
44,46.5,-116.25,3.4169605437841586,2020-08-19
45,47.0,-125.0,3.419163866123723,2020-08-19
46,47.0,-124.38,2.8331329483382564,2020-08-19
47,47.0,-123.75,2.481897951657407,2020-08-19
48,47.0,-123.12,2.271819948334785,2020-08-19
49,47.0,-122.5,1.6046113521183274,2020-08-19
50,47.0,-121.88,1.6986641042721748,2020-08-19
51,47.0,-121.25,3.5374639901616742,2020-08-19
52,47.0,-120.62,5.074329603383203,2020-08-19
53,47.0,-120.0,4.6855037072583885,2020-08-19
54,47.0,-119.38,4.612709820317127,2020-08-19
55,47.0,-118.75,4.525474242776569,2020-08-19
56,47.0,-118.12,5.658880925209694,2020-08-19
57,47.0,-117.5,5.434356586367297,2020-08-19
58,47.0,-116.88,4.232235840358061,2020-08-19
59,47.0,-116.25,3.0358227956587682,2020-08-19
60,47.5,-125.0,3.5699280450112254,2020-08-19
61,47.5,-124.38,2.90419716085611,2020-08-19
62,47.5,-123.75,2.302179237257,2020-08-19
63,47.5,-123.12,1.315143565161665,2020-08-19
64,47.5,-122.5,1.5201183642645224,2020-08-19
65,47.5,-121.88,1.46451212472949,2020-08-19
66,47.5,-121.25,2.597490243504584,2020-08-19
67,47.5,-120.62,4.395618548951554,2020-08-19
68,47.5,-120.0,4.9363770413437145,2020-08-19
69,47.5,-119.38,4.971724285407517,2020-08-19
70,47.5,-118.75,4.6277006446935065,2020-08-19
71,47.5,-118.12,5.020646726580382,2020-08-19
72,47.5,-117.5,5.066926083683087,2020-08-19
73,47.5,-116.88,4.2626265859336065,2020-08-19
74,47.5,-116.25,3.0467538618067227,2020-08-19
75,48.0,-125.0,3.279419385940652,2020-08-19
76,48.0,-124.38,2.1882063661797693,2020-08-19
77,48.0,-123.75,2.119868708369937,2020-08-19
78,48.0,-123.12,1.8970203585968048,2020-08-19
