,lat,lon,avg_windspeed,date
0,45.5,-125.0,6.210731541002887,2020-07-30
1,45.5,-124.38,5.804902357587934,2020-07-30
2,45.5,-123.75,3.8571303238648422,2020-07-30
3,45.5,-123.12,3.205640871329337,2020-07-30
4,45.5,-122.5,2.2104186509641663,2020-07-30
5,45.5,-121.88,2.5637180425204584,2020-07-30
6,45.5,-121.25,3.2608227272431076,2020-07-30
7,45.5,-120.62,3.4365026085002044,2020-07-30
8,45.5,-120.0,3.7662672136202437,2020-07-30
9,45.5,-119.38,3.8921180447800707,2020-07-30
10,45.5,-118.75,4.744560898703934,2020-07-30
11,45.5,-118.12,4.52514310227292,2020-07-30
12,45.5,-117.5,3.406093946566127,2020-07-30
13,45.5,-116.88,2.4536892831818293,2020-07-30
14,45.5,-116.25,2.164806649710116,2020-07-30
15,46.0,-125.0,6.082691854104517,2020-07-30
16,46.0,-124.38,5.163934013323682,2020-07-30
17,46.0,-123.75,3.1162651528784266,2020-07-30
18,46.0,-123.12,3.1794538276307662,2020-07-30
19,46.0,-122.5,2.4258832926521543,2020-07-30
20,46.0,-121.88,2.119784999441283,2020-07-30
21,46.0,-121.25,3.32683734924697,2020-07-30
22,46.0,-120.62,3.647824762922268,2020-07-30
23,46.0,-120.0,4.265929574237545,2020-07-30
24,46.0,-119.38,3.5192352961561326,2020-07-30
25,46.0,-118.75,5.440895473462374,2020-07-30
26,46.0,-118.12,5.800633702267381,2020-07-30
27,46.0,-117.5,4.255967395976907,2020-07-30
28,46.0,-116.88,3.502827937297223,2020-07-30
29,46.0,-116.25,3.7164028569801784,2020-07-30
30,46.5,-125.0,6.2412607437007965,2020-07-30
31,46.5,-124.38,4.932985154392083,2020-07-30
32,46.5,-123.75,3.143132103849284,2020-07-30
33,46.5,-123.12,2.5170999960164293,2020-07-30
34,46.5,-122.5,2.341834725838139,2020-07-30
35,46.5,-121.88,2.5526884952661475,2020-07-30
36,46.5,-121.25,3.1874613256457525,2020-07-30
37,46.5,-120.62,3.9680139652550785,2020-07-30
38,46.5,-120.0,5.158607158276379,2020-07-30
39,46.5,-119.38,6.500496849099474,2020-07-30
40,46.5,-118.75,7.31710093152078,2020-07-30
41,46.5,-118.12,7.735614370080133,2020-07-30
42,46.5,-117.5,6.644031694402957,2020-07-30
43,46.5,-116.88,5.226267181656006,2020-07-30
44,46.5,-116.25,4.200120756760079,2020-07-30
45,47.0,-125.0,6.211322805377585,2020-07-30
46,47.0,-124.38,5.226835151327879,2020-07-30
47,47.0,-123.75,3.202735747567491,2020-07-30
48,47.0,-123.12,2.37933981266333,2020-07-30
49,47.0,-122.5,2.357224760568622,2020-07-30
50,47.0,-121.88,1.962741290853126,2020-07-30
51,47.0,-121.25,2.8236351755697524,2020-07-30
52,47.0,-120.62,3.5866531429583794,2020-07-30
53,47.0,-120.0,4.378095830493906,2020-07-30
54,47.0,-119.38,6.494980156767876,2020-07-30
55,47.0,-118.75,7.55212236829923,2020-07-30
56,47.0,-118.12,7.3396731342032195,2020-07-30
57,47.0,-117.5,6.7499010274694085,2020-07-30
58,47.0,-116.88,5.112058573036667,2020-07-30
59,47.0,-116.25,3.946093700492525,2020-07-30
60,47.5,-125.0,6.283246304562073,2020-07-30
61,47.5,-124.38,4.686082993313821,2020-07-30
62,47.5,-123.75,1.37099584090324,2020-07-30
63,47.5,-123.12,2.271038542294815,2020-07-30
64,47.5,-122.5,3.465865291382731,2020-07-30
65,47.5,-121.88,1.548763918068616,2020-07-30
66,47.5,-121.25,2.4198718930667686,2020-07-30
67,47.5,-120.62,2.7791546200574655,2020-07-30
68,47.5,-120.0,3.153921431365676,2020-07-30
69,47.5,-119.38,4.8980966507472745,2020-07-30
70,47.5,-118.75,5.991551504796324,2020-07-30
71,47.5,-118.12,5.696716386515882,2020-07-30
72,47.5,-117.5,4.65550392580771,2020-07-30
73,47.5,-116.88,3.5159834836455635,2020-07-30
74,47.5,-116.25,2.685868675858736,2020-07-30
75,48.0,-125.0,5.10335416159153,2020-07-30
76,48.0,-124.38,1.8015221478555397,2020-07-30
77,48.0,-123.75,0.9639183234470474,2020-07-30
78,48.0,-123.12,2.2031140208217,2020-07-30
79,48.0,-122.5,2.646243541415061,2020-07-30
80,48.0,-121.88,1.5356267607666911,2020-07-30
81,48.0,-121.25,1.7776894723697836,2020-07-30
82,48.0,-120.62,2.233600924783113,2020-07-30
83,48.0,-120.0,2.165488448886516,2020-07-30
84,48.0,-119.38,3.250181269482811,2020-07-30
85,48.0,-118.75,3.401447845082599,2020-07-30
86,48.0,-118.12,3.211817781048793,2020-07-30
87,48.0,-117.5,3.089236284817822,2020-07-30
88,48.0,-116.88,2.8088564232263438,2020-07-30
89,48.0,-116.25,2.2482376280943535,2020-07-30
90,48.5,-125.0,3.0590440695973773,2020-07-30
91,48.5,-124.38,2.1640523513717627,2020-07-30
92,48.5,-123.75,2.170291863852212,2020-07-30
93,48.5,-123.12,2.990174173579744,2020-07-30
94,48.5,-122.5,1.822602386588932,2020-07-30
95,48.5,-121.88,1.646089165837133,2020-07-30
96,48.5,-121.25,1.5603054210588816,2020-07-30
97,48.5,-120.62,1.5664057191766625,2020-07-30
98,48.5,-120.0,2.283014680229844,2020-07-30
99,48.5,-119.38,2.0332212242337175,2020-07-30
