,lower_left_lat,lower_left_lon,upper_right_lat,upper_right_lon,avg_speed,date
0,45.5,-125.0,46.0,-124.38,4.900435027691854,2020-05-17
1,45.5,-124.38,46.0,-123.75,4.005927557440503,2020-05-17
2,45.5,-123.75,46.0,-123.12,3.005164272396672,2020-05-17
3,45.5,-123.12,46.0,-122.5,2.5387146006870585,2020-05-17
4,45.5,-122.5,46.0,-121.88,2.298951537077203,2020-05-17
5,45.5,-121.88,46.0,-121.25,2.3541095867499138,2020-05-17
6,45.5,-121.25,46.0,-120.62,3.093576182671108,2020-05-17
7,45.5,-120.62,46.0,-120.0,3.770944956776205,2020-05-17
8,45.5,-120.0,46.0,-119.38,3.877524508616152,2020-05-17
9,45.5,-119.38,46.0,-118.75,4.369576613565149,2020-05-17
10,45.5,-118.75,46.0,-118.12,4.758116030630704,2020-05-17
11,45.5,-118.12,46.0,-117.5,4.654320016609411,2020-05-17
12,45.5,-117.5,46.0,-116.88,4.54673362057858,2020-05-17
13,45.5,-116.88,46.0,-116.25,4.4141912945794015,2020-05-17
14,46.0,-125.0,46.5,-124.38,4.58092795624559,2020-05-17
15,46.0,-124.38,46.5,-123.75,3.9015988313142587,2020-05-17
16,46.0,-123.75,46.5,-123.12,3.1086726016163824,2020-05-17
17,46.0,-123.12,46.5,-122.5,2.7112896105718263,2020-05-17
18,46.0,-122.5,46.5,-121.88,2.50056320562671,2020-05-17
19,46.0,-121.88,46.5,-121.25,2.457290449694052,2020-05-17
20,46.0,-121.25,46.5,-120.62,3.1413700820159915,2020-05-17
21,46.0,-120.62,46.5,-120.0,4.017028827957493,2020-05-17
22,46.0,-120.0,46.5,-119.38,4.156885874021267,2020-05-17
23,46.0,-119.38,46.5,-118.75,4.727731442080462,2020-05-17
24,46.0,-118.75,46.5,-118.12,5.405234769670026,2020-05-17
25,46.0,-118.12,46.5,-117.5,4.99922959757526,2020-05-17
26,46.0,-117.5,46.5,-116.88,3.9851446064169207,2020-05-17
27,46.0,-116.88,46.5,-116.25,3.443788768334888,2020-05-17
28,46.5,-125.0,47.0,-124.38,4.391221892112711,2020-05-17
29,46.5,-124.38,47.0,-123.75,3.7562639424362385,2020-05-17
30,46.5,-123.75,47.0,-123.12,3.1408148875563837,2020-05-17
31,46.5,-123.12,47.0,-122.5,2.910952297155671,2020-05-17
32,46.5,-122.5,47.0,-121.88,2.6414172466094343,2020-05-17
33,46.5,-121.88,47.0,-121.25,2.413380154195672,2020-05-17
34,46.5,-121.25,47.0,-120.62,2.8886956889705337,2020-05-17
35,46.5,-120.62,47.0,-120.0,3.6321052077931233,2020-05-17
36,46.5,-120.0,47.0,-119.38,3.9812000037847404,2020-05-17
37,46.5,-119.38,47.0,-118.75,4.98627036582764,2020-05-17
38,46.5,-118.75,47.0,-118.12,6.08515616047437,2020-05-17
39,46.5,-118.12,47.0,-117.5,5.734270759389493,2020-05-17
40,46.5,-117.5,47.0,-116.88,4.3643539578926065,2020-05-17
41,46.5,-116.88,47.0,-116.25,3.398240059660051,2020-05-17
42,47.0,-125.0,47.5,-124.38,4.405062833829481,2020-05-17
43,47.0,-124.38,47.5,-123.75,3.4898568605316913,2020-05-17
44,47.0,-123.75,47.5,-123.12,2.8065323147542616,2020-05-17
45,47.0,-123.12,47.5,-122.5,2.8968801339026626,2020-05-17
46,47.0,-122.5,47.5,-121.88,2.7774949927741335,2020-05-17
47,47.0,-121.88,47.5,-121.25,2.480639562889797,2020-05-17
48,47.0,-121.25,47.5,-120.62,2.7100135789124487,2020-05-17
49,47.0,-120.62,47.5,-120.0,3.2626601246318785,2020-05-17
50,47.0,-120.0,47.5,-119.38,3.707865073798523,2020-05-17
51,47.0,-119.38,47.5,-118.75,4.902169566616429,2020-05-17
52,47.0,-118.75,47.5,-118.12,6.179845863356966,2020-05-17
53,47.0,-118.12,47.5,-117.5,5.991599631195314,2020-05-17
54,47.0,-117.5,47.5,-116.88,4.796337014606697,2020-05-17
55,47.0,-116.88,47.5,-116.25,3.7633179731314845,2020-05-17
56,47.5,-125.0,48.0,-124.38,4.494259777779396,2020-05-17
57,47.5,-124.38,48.0,-123.75,3.3292851275479807,2020-05-17
58,47.5,-123.75,48.0,-123.12,2.6657188528037086,2020-05-17
59,47.5,-123.12,48.0,-122.5,2.8726038228549022,2020-05-17
60,47.5,-122.5,48.0,-121.88,2.8718500248672543,2020-05-17
61,47.5,-121.88,48.0,-121.25,2.5024729195601325,2020-05-17
62,47.5,-121.25,48.0,-120.62,2.394491620993474,2020-05-17
63,47.5,-120.62,48.0,-120.0,2.7903184187312102,2020-05-17
64,47.5,-120.0,48.0,-119.38,3.323871806744739,2020-05-17
65,47.5,-119.38,48.0,-118.75,4.357039244492421,2020-05-17
