,lat,lon,avg_windspeed,date
0,45.5,-125.0,9.493045230151145,2021-02-14
1,45.5,-124.38,8.071448278381768,2021-02-14
2,45.5,-123.75,5.149768663886801,2021-02-14
3,45.5,-123.12,3.927383361991851,2021-02-14
4,45.5,-122.5,3.9176451269857537,2021-02-14
5,45.5,-121.88,3.1801038372107477,2021-02-14
6,45.5,-121.25,3.680797964857897,2021-02-14
7,45.5,-120.62,4.140187809862474,2021-02-14
8,45.5,-120.0,3.309604998003051,2021-02-14
9,45.5,-119.38,2.116356357166942,2021-02-14
10,45.5,-118.75,1.5767668289932004,2021-02-14
11,45.5,-118.12,1.8836183415517302,2021-02-14
12,45.5,-117.5,2.347341020153447,2021-02-14
13,45.5,-116.88,2.140271501480458,2021-02-14
14,45.5,-116.25,1.9911785609323187,2021-02-14
15,46.0,-125.0,8.80666355485471,2021-02-14
16,46.0,-124.38,7.359177978928909,2021-02-14
17,46.0,-123.75,4.797218022219931,2021-02-14
18,46.0,-123.12,4.02988442915411,2021-02-14
19,46.0,-122.5,4.866351556498707,2021-02-14
20,46.0,-121.88,4.328565849445444,2021-02-14
21,46.0,-121.25,3.515746881179174,2021-02-14
22,46.0,-120.62,3.17916340908758,2021-02-14
23,46.0,-120.0,2.399012234948672,2021-02-14
24,46.0,-119.38,2.078073987761313,2021-02-14
25,46.0,-118.75,1.3161749590179381,2021-02-14
26,46.0,-118.12,1.5718980613245446,2021-02-14
27,46.0,-117.5,1.79571764396776,2021-02-14
28,46.0,-116.88,1.8965521635037883,2021-02-14
29,46.0,-116.25,1.8430071878281564,2021-02-14
30,46.5,-125.0,7.605209708053987,2021-02-14
31,46.5,-124.38,6.095894716556821,2021-02-14
32,46.5,-123.75,4.447384214928104,2021-02-14
33,46.5,-123.12,4.161277214593208,2021-02-14
34,46.5,-122.5,4.5775211163215,2021-02-14
35,46.5,-121.88,3.6470501316318367,2021-02-14
36,46.5,-121.25,2.4168124287133814,2021-02-14
37,46.5,-120.62,2.508635381946044,2021-02-14
38,46.5,-120.0,2.1879837924712797,2021-02-14
39,46.5,-119.38,1.7760384442862158,2021-02-14
40,46.5,-118.75,1.4745568895626076,2021-02-14
41,46.5,-118.12,1.2610772868489797,2021-02-14
42,46.5,-117.5,1.1610858872357988,2021-02-14
43,46.5,-116.88,2.016209121326282,2021-02-14
44,46.5,-116.25,2.1263803321148376,2021-02-14
45,47.0,-125.0,7.351083693120654,2021-02-14
46,47.0,-124.38,6.403190577428492,2021-02-14
47,47.0,-123.75,4.387079627776546,2021-02-14
48,47.0,-123.12,3.1659897703636286,2021-02-14
49,47.0,-122.5,3.9058597826789723,2021-02-14
50,47.0,-121.88,4.440466832313404,2021-02-14
51,47.0,-121.25,3.3072919534698055,2021-02-14
52,47.0,-120.62,3.082224610619494,2021-02-14
53,47.0,-120.0,3.8728421835887246,2021-02-14
54,47.0,-119.38,4.107905650979241,2021-02-14
55,47.0,-118.75,3.6950503223002324,2021-02-14
56,47.0,-118.12,3.207642021556943,2021-02-14
57,47.0,-117.5,3.6722698348002716,2021-02-14
58,47.0,-116.88,3.3464827199246017,2021-02-14
59,47.0,-116.25,3.2513235810334975,2021-02-14
60,47.5,-125.0,8.41340074110142,2021-02-14
61,47.5,-124.38,6.777743463546163,2021-02-14
62,47.5,-123.75,3.815393728532664,2021-02-14
63,47.5,-123.12,1.9401660320104064,2021-02-14
64,47.5,-122.5,2.886744339145706,2021-02-14
65,47.5,-121.88,5.459307251863422,2021-02-14
66,47.5,-121.25,4.345172920497184,2021-02-14
67,47.5,-120.62,2.80678155119699,2021-02-14
68,47.5,-120.0,3.75206469277622,2021-02-14
69,47.5,-119.38,5.0911015390699035,2021-02-14
70,47.5,-118.75,5.915424000391642,2021-02-14
71,47.5,-118.12,5.236356278067006,2021-02-14
72,47.5,-117.5,3.955002852664343,2021-02-14
73,47.5,-116.88,3.0295251808084562,2021-02-14
74,47.5,-116.25,3.33773898470087,2021-02-14
75,48.0,-125.0,7.899974595110852,2021-02-14
