,lower_left_lat,lower_left_lon,upper_right_lat,upper_right_lon,avg_speed,date
0,45.5,-125.0,46.0,-124.38,5.381156834280435,2020-06-06
1,45.5,-124.38,46.0,-123.75,4.900466631632705,2020-06-06
2,45.5,-123.75,46.0,-123.12,4.323522133291798,2020-06-06
3,45.5,-123.12,46.0,-122.5,4.090653747097093,2020-06-06
4,45.5,-122.5,46.0,-121.88,4.054614764874109,2020-06-06
5,45.5,-121.88,46.0,-121.25,4.52016996205694,2020-06-06
6,45.5,-121.25,46.0,-120.62,5.801863174639293,2020-06-06
7,45.5,-120.62,46.0,-120.0,7.008688510756631,2020-06-06
8,45.5,-120.0,46.0,-119.38,7.08274792479281,2020-06-06
9,45.5,-119.38,46.0,-118.75,6.5266900781262365,2020-06-06
10,45.5,-118.75,46.0,-118.12,5.68062010110666,2020-06-06
11,45.5,-118.12,46.0,-117.5,4.8310322110563595,2020-06-06
12,45.5,-117.5,46.0,-116.88,4.214036320590753,2020-06-06
13,45.5,-116.88,46.0,-116.25,3.676009279130272,2020-06-06
14,46.0,-125.0,46.5,-124.38,5.011357895842472,2020-06-06
15,46.0,-124.38,46.5,-123.75,4.533474107622643,2020-06-06
16,46.0,-123.75,46.5,-123.12,3.9190271415443414,2020-06-06
17,46.0,-123.12,46.5,-122.5,3.5896946261890967,2020-06-06
18,46.0,-122.5,46.5,-121.88,3.5673060512103976,2020-06-06
19,46.0,-121.88,46.5,-121.25,4.100161794944768,2020-06-06
20,46.0,-121.25,46.5,-120.62,5.246339959320188,2020-06-06
21,46.0,-120.62,46.5,-120.0,6.2834252780041435,2020-06-06
22,46.0,-120.0,46.5,-119.38,6.579806905410859,2020-06-06
23,46.0,-119.38,46.5,-118.75,6.6351446862235495,2020-06-06
24,46.0,-118.75,46.5,-118.12,6.503865061403929,2020-06-06
25,46.0,-118.12,46.5,-117.5,6.1055990589908165,2020-06-06
26,46.0,-117.5,46.5,-116.88,5.45936881310113,2020-06-06
27,46.0,-116.88,46.5,-116.25,4.691259517826831,2020-06-06
28,46.5,-125.0,47.0,-124.38,4.463510199849061,2020-06-06
29,46.5,-124.38,47.0,-123.75,4.1290290361238355,2020-06-06
30,46.5,-123.75,47.0,-123.12,3.8169345716519363,2020-06-06
31,46.5,-123.12,47.0,-122.5,3.7129493062421313,2020-06-06
32,46.5,-122.5,47.0,-121.88,3.517075042784502,2020-06-06
33,46.5,-121.88,47.0,-121.25,3.6775898111587297,2020-06-06
34,46.5,-121.25,47.0,-120.62,4.207621961133674,2020-06-06
35,46.5,-120.62,47.0,-120.0,4.585293968562062,2020-06-06
36,46.5,-120.0,47.0,-119.38,4.999310138782789,2020-06-06
37,46.5,-119.38,47.0,-118.75,5.619146472734425,2020-06-06
38,46.5,-118.75,47.0,-118.12,6.288460845047628,2020-06-06
39,46.5,-118.12,47.0,-117.5,6.484179361179161,2020-06-06
40,46.5,-117.5,47.0,-116.88,5.753431604112752,2020-06-06
41,46.5,-116.88,47.0,-116.25,4.6312034221823835,2020-06-06
42,47.0,-125.0,47.5,-124.38,3.6561282194100144,2020-06-06
43,47.0,-124.38,47.5,-123.75,3.4365396475438423,2020-06-06
44,47.0,-123.75,47.5,-123.12,3.4659561470987414,2020-06-06
45,47.0,-123.12,47.5,-122.5,3.77896373800582,2020-06-06
46,47.0,-122.5,47.5,-121.88,3.660455949478647,2020-06-06
47,47.0,-121.88,47.5,-121.25,3.5502875186989735,2020-06-06
48,47.0,-121.25,47.5,-120.62,3.744578762067145,2020-06-06
49,47.0,-120.62,47.5,-120.0,3.759512081501619,2020-06-06
50,47.0,-120.0,47.5,-119.38,3.991643741938056,2020-06-06
51,47.0,-119.38,47.5,-118.75,4.468929313270379,2020-06-06
52,47.0,-118.75,47.5,-118.12,5.09722638499972,2020-06-06
53,47.0,-118.12,47.5,-117.5,5.496050746682478,2020-06-06
54,47.0,-117.5,47.5,-116.88,5.036445875789932,2020-06-06
55,47.0,-116.88,47.5,-116.25,4.141166357774706,2020-06-06
56,47.5,-125.0,48.0,-124.38,3.2725901357046605,2020-06-06
57,47.5,-124.38,48.0,-123.75,3.02472086151483,2020-06-06
58,47.5,-123.75,48.0,-123.12,2.9671737052115525,2020-06-06
59,47.5,-123.12,48.0,-122.5,3.087189519575227,2020-06-06
60,47.5,-122.5,48.0,-121.88,3.051349834436958,2020-06-06
61,47.5,-121.88,48.0,-121.25,3.0962711971455836,2020-06-06
62,47.5,-121.25,48.0,-120.62,3.2527574368172156,2020-06-06
63,47.5,-120.62,48.0,-120.0,3.17136745891105,2020-06-06
64,47.5,-120.0,48.0,-119.38,3.245412448407785,2020-06-06
65,47.5,-119.38,48.0,-118.75,3.4634829555321356,2020-06-06
66,47.5,-118.75,48.0,-118.12,3.7636107280787936,2020-06-06
67,47.5,-118.12,48.0,-117.5,4.083885876818309,2020-06-06
68,47.5,-117.5,48.0,-116.88,4.108969044472983,2020-06-06
69,47.5,-116.88,48.0,-116.25,3.825082511011922,2020-06-06
70,48.0,-125.0,48.5,-124.38,3.380712193382135,2020-06-06
71,48.0,-124.38,48.5,-123.75,3.1700493404108645,2020-06-06
72,48.0,-123.75,48.5,-123.12,3.0647051187732024,2020-06-06
73,48.0,-123.12,48.5,-122.5,2.688671317662887,2020-06-06
74,48.0,-122.5,48.5,-121.88,2.3799385566249236,2020-06-06
75,48.0,-121.88,48.5,-121.25,2.4421897304359512,2020-06-06
76,48.0,-121.25,48.5,-120.62,2.543778420628035,2020-06-06
77,48.0,-120.62,48.5,-120.0,2.561738845273177,2020-06-06
78,48.0,-120.0,48.5,-119.38,2.554096736100821,2020-06-06
79,48.0,-119.38,48.5,-118.75,2.541430127208579,2020-06-06
80,48.0,-118.75,48.5,-118.12,2.624442767339947,2020-06-06
81,48.0,-118.12,48.5,-117.5,2.8245048568824944,2020-06-06
82,48.0,-117.5,48.5,-116.88,3.1086656562305732,2020-06-06
83,48.0,-116.88,48.5,-116.25,3.3331213477605153,2020-06-06
84,48.5,-125.0,49.0,-124.38,2.948618973677359,2020-06-06
85,48.5,-124.38,49.0,-123.75,2.9556672886376854,2020-06-06
86,48.5,-123.75,49.0,-123.12,3.121993602552344,2020-06-06
87,48.5,-123.12,49.0,-122.5,2.937297931209601,2020-06-06
88,48.5,-122.5,49.0,-121.88,2.504489734133119,2020-06-06
89,48.5,-121.88,49.0,-121.25,2.226149270180019,2020-06-06
90,48.5,-121.25,49.0,-120.62,2.2057197576108307,2020-06-06
91,48.5,-120.62,49.0,-120.0,2.275193705420285,2020-06-06
92,48.5,-120.0,49.0,-119.38,2.1154150229300344,2020-06-06
93,48.5,-119.38,49.0,-118.75,1.983897314872941,2020-06-06
94,48.5,-118.75,49.0,-118.12,2.090378971942107,2020-06-06
95,48.5,-118.12,49.0,-117.5,2.3022456521708228,2020-06-06
96,48.5,-117.5,49.0,-116.88,2.599862524419183,2020-06-06
97,48.5,-116.88,49.0,-116.25,2.855791113378136,2020-06-06
98,49.0,-125.0,49.5,-124.38,2.1722834846604573,2020-06-06
99,49.0,-124.38,49.5,-123.75,2.234780702934219,2020-06-06
100,49.0,-123.75,49.5,-123.12,2.4784636469621835,2020-06-06
101,49.0,-123.12,49.5,-122.5,2.672506222226764,2020-06-06
102,49.0,-122.5,49.5,-121.88,2.5669636558303184,2020-06-06
103,49.0,-121.88,49.5,-121.25,2.3767120020397234,2020-06-06
104,49.0,-121.25,49.5,-120.62,2.3546019740191273,2020-06-06
105,49.0,-120.62,49.5,-120.0,2.262162921198379,2020-06-06
106,49.0,-120.0,49.5,-119.38,2.0160696433700256,2020-06-06
107,49.0,-119.38,49.5,-118.75,1.9185383719553166,2020-06-06
108,49.0,-118.75,49.5,-118.12,1.956194396037767,2020-06-06
109,49.0,-118.12,49.5,-117.5,2.103195366268623,2020-06-06
110,49.0,-117.5,49.5,-116.88,2.3057937739511556,2020-06-06
111,49.0,-116.88,49.5,-116.25,2.481615644050186,2020-06-06
