,lat,lon,avg_windspeed,date
0,45.5,-125.0,5.400037175050297,2020-11-11
1,45.5,-124.38,4.883408002950063,2020-11-11
2,45.5,-123.75,3.5010487275332025,2020-11-11
3,45.5,-123.12,2.8638352995634864,2020-11-11
4,45.5,-122.5,3.229310042452164,2020-11-11
5,45.5,-121.88,3.6122053998763293,2020-11-11
6,45.5,-121.25,4.680714781196859,2020-11-11
7,45.5,-120.62,5.8752852565186515,2020-11-11
8,45.5,-120.0,6.103318553794222,2020-11-11
9,45.5,-119.38,5.689169828899369,2020-11-11
10,45.5,-118.75,5.312361444599138,2020-11-11
11,45.5,-118.12,4.77251924823284,2020-11-11
12,45.5,-117.5,4.274666914211428,2020-11-11
13,45.5,-116.88,3.817556033214023,2020-11-11
14,45.5,-116.25,3.00989278583228,2020-11-11
15,46.0,-125.0,5.398346748894131,2020-11-11
16,46.0,-124.38,4.443341958368211,2020-11-11
17,46.0,-123.75,2.771232139187015,2020-11-11
18,46.0,-123.12,2.178052765412968,2020-11-11
19,46.0,-122.5,1.9265307263132287,2020-11-11
20,46.0,-121.88,2.853820176053333,2020-11-11
21,46.0,-121.25,3.6004998238411523,2020-11-11
22,46.0,-120.62,4.317280632981557,2020-11-11
23,46.0,-120.0,4.732017542182001,2020-11-11
24,46.0,-119.38,4.172567372391663,2020-11-11
25,46.0,-118.75,4.26987815966292,2020-11-11
26,46.0,-118.12,4.289805656480843,2020-11-11
27,46.0,-117.5,4.797584599745656,2020-11-11
28,46.0,-116.88,4.129625587716697,2020-11-11
29,46.0,-116.25,4.142329859210826,2020-11-11
30,46.5,-125.0,5.108645998469188,2020-11-11
31,46.5,-124.38,4.199695108320543,2020-11-11
32,46.5,-123.75,2.9100319307543536,2020-11-11
33,46.5,-123.12,2.583905582998111,2020-11-11
34,46.5,-122.5,2.183360809417164,2020-11-11
35,46.5,-121.88,1.81294053136023,2020-11-11
36,46.5,-121.25,3.243983811869414,2020-11-11
37,46.5,-120.62,4.122893784072802,2020-11-11
38,46.5,-120.0,3.576119310578916,2020-11-11
39,46.5,-119.38,2.9493376860780582,2020-11-11
40,46.5,-118.75,2.6038020898493155,2020-11-11
41,46.5,-118.12,3.1820537521691623,2020-11-11
42,46.5,-117.5,3.980707814126722,2020-11-11
43,46.5,-116.88,3.496399833968385,2020-11-11
44,46.5,-116.25,2.3462433972175325,2020-11-11
45,47.0,-125.0,4.592832210668916,2020-11-11
46,47.0,-124.38,4.088697347450656,2020-11-11
47,47.0,-123.75,3.0005322755979846,2020-11-11
48,47.0,-123.12,2.246093495259067,2020-11-11
49,47.0,-122.5,2.017974133198781,2020-11-11
50,47.0,-121.88,1.3850875593075065,2020-11-11
51,47.0,-121.25,3.089224435569532,2020-11-11
52,47.0,-120.62,3.8551761947607894,2020-11-11
53,47.0,-120.0,3.1205030729078196,2020-11-11
54,47.0,-119.38,3.2712434534189647,2020-11-11
55,47.0,-118.75,3.9173423229538273,2020-11-11
56,47.0,-118.12,3.0015961618178513,2020-11-11
