,lat,lon,avg_windspeed,date
0,45.5,-125.0,11.392337760537984,2020-12-13
1,45.5,-124.38,9.456217266959586,2020-12-13
2,45.5,-123.75,5.683185572285573,2020-12-13
3,45.5,-123.12,4.4349955729606645,2020-12-13
4,45.5,-122.5,5.090262275919879,2020-12-13
5,45.5,-121.88,3.987370562997133,2020-12-13
6,45.5,-121.25,3.711018263890351,2020-12-13
7,45.5,-120.62,4.19498584393087,2020-12-13
8,45.5,-120.0,4.187451318708311,2020-12-13
9,45.5,-119.38,5.178900766904264,2020-12-13
10,45.5,-118.75,7.271521273414556,2020-12-13
11,45.5,-118.12,7.403043936419992,2020-12-13
12,45.5,-117.5,6.50326702723214,2020-12-13
13,45.5,-116.88,5.546232244674054,2020-12-13
14,45.5,-116.25,4.057570273361683,2020-12-13
15,46.0,-125.0,11.400702171762726,2020-12-13
16,46.0,-124.38,9.391798327835568,2020-12-13
17,46.0,-123.75,6.152787725830751,2020-12-13
18,46.0,-123.12,4.843242961374351,2020-12-13
19,46.0,-122.5,6.011118400615263,2020-12-13
20,46.0,-121.88,4.878072570027762,2020-12-13
21,46.0,-121.25,3.934815868656891,2020-12-13
22,46.0,-120.62,4.626212642030384,2020-12-13
23,46.0,-120.0,5.574399270814333,2020-12-13
24,46.0,-119.38,3.370574630422622,2020-12-13
25,46.0,-118.75,5.908320285162465,2020-12-13
26,46.0,-118.12,6.0880003706294445,2020-12-13
27,46.0,-117.5,4.756233401925933,2020-12-13
28,46.0,-116.88,4.418742565990371,2020-12-13
29,46.0,-116.25,4.324514697183159,2020-12-13
30,46.5,-125.0,11.77850221919329,2020-12-13
31,46.5,-124.38,9.651180381067887,2020-12-13
32,46.5,-123.75,6.363889348962868,2020-12-13
33,46.5,-123.12,5.59300616689848,2020-12-13
34,46.5,-122.5,5.771572627991444,2020-12-13
35,46.5,-121.88,4.771713690052536,2020-12-13
36,46.5,-121.25,2.846755698687565,2020-12-13
37,46.5,-120.62,2.9660159823278494,2020-12-13
38,46.5,-120.0,3.771743483794699,2020-12-13
39,46.5,-119.38,3.502243852938577,2020-12-13
40,46.5,-118.75,4.221229488568178,2020-12-13
41,46.5,-118.12,5.839761946448987,2020-12-13
42,46.5,-117.5,5.767668958402848,2020-12-13
43,46.5,-116.88,5.290496525669244,2020-12-13
44,46.5,-116.25,4.29989828506124,2020-12-13
45,47.0,-125.0,11.83731419107646,2020-12-13
46,47.0,-124.38,9.007778839922139,2020-12-13
47,47.0,-123.75,5.197557070229098,2020-12-13
48,47.0,-123.12,3.999961221762156,2020-12-13
49,47.0,-122.5,4.718130692844697,2020-12-13
50,47.0,-121.88,5.125536052168355,2020-12-13
51,47.0,-121.25,4.123782469584793,2020-12-13
52,47.0,-120.62,2.932728104110247,2020-12-13
53,47.0,-120.0,3.4876301248304835,2020-12-13
54,47.0,-119.38,4.473765703057928,2020-12-13
55,47.0,-118.75,5.125275939321022,2020-12-13
56,47.0,-118.12,5.415967160207791,2020-12-13
57,47.0,-117.5,5.930208479448491,2020-12-13
58,47.0,-116.88,4.431787828866517,2020-12-13
59,47.0,-116.25,3.4334273381570477,2020-12-13
60,47.5,-125.0,12.32809598473917,2020-12-13
61,47.5,-124.38,9.09438000427455,2020-12-13
62,47.5,-123.75,4.737888099614724,2020-12-13
63,47.5,-123.12,3.309919300172656,2020-12-13
64,47.5,-122.5,4.242541097780678,2020-12-13
65,47.5,-121.88,6.037378643760813,2020-12-13
66,47.5,-121.25,4.9576572312727505,2020-12-13
67,47.5,-120.62,3.0402402409293408,2020-12-13
68,47.5,-120.0,3.293497121125513,2020-12-13
69,47.5,-119.38,4.343155057552138,2020-12-13
70,47.5,-118.75,5.26179295478105,2020-12-13
71,47.5,-118.12,4.945775668557799,2020-12-13
72,47.5,-117.5,4.188097022624297,2020-12-13
73,47.5,-116.88,3.3854363979173256,2020-12-13
74,47.5,-116.25,2.8624669677687535,2020-12-13
75,48.0,-125.0,11.835933301223571,2020-12-13
76,48.0,-124.38,6.486544659842706,2020-12-13
77,48.0,-123.75,4.876713344360749,2020-12-13
78,48.0,-123.12,4.538836591972376,2020-12-13
79,48.0,-122.5,4.908327493182303,2020-12-13
80,48.0,-121.88,5.537140714765575,2020-12-13
81,48.0,-121.25,4.5941341107509786,2020-12-13
82,48.0,-120.62,2.658764945858811,2020-12-13
83,48.0,-120.0,2.4570149772113457,2020-12-13
84,48.0,-119.38,3.6551357783888108,2020-12-13
85,48.0,-118.75,3.8563111761464253,2020-12-13
86,48.0,-118.12,3.1188938764666374,2020-12-13
87,48.0,-117.5,2.749524810255639,2020-12-13
88,48.0,-116.88,2.4539189668735286,2020-12-13
89,48.0,-116.25,2.2700457962048475,2020-12-13
90,48.5,-125.0,7.966893881706441,2020-12-13
91,48.5,-124.38,4.8924490036903014,2020-12-13
92,48.5,-123.75,5.350106392344344,2020-12-13
93,48.5,-123.12,7.562796631836485,2020-12-13
94,48.5,-122.5,5.61664567517363,2020-12-13
