,lat,lon,avg_windspeed,date
0,45.5,-125.0,8.638519245648682,2020-08-25
1,45.5,-124.38,6.769709410542046,2020-08-25
2,45.5,-123.75,4.4312866795213175,2020-08-25
3,45.5,-123.12,3.6375568451866527,2020-08-25
4,45.5,-122.5,2.8788383602770256,2020-08-25
5,45.5,-121.88,3.3506052053032285,2020-08-25
6,45.5,-121.25,4.422017984767362,2020-08-25
7,45.5,-120.62,5.640425857352322,2020-08-25
8,45.5,-120.0,6.489718121977654,2020-08-25
9,45.5,-119.38,5.647771670181783,2020-08-25
10,45.5,-118.75,4.018779190152666,2020-08-25
11,45.5,-118.12,2.7634711069392957,2020-08-25
12,45.5,-117.5,3.0327404381313716,2020-08-25
13,45.5,-116.88,3.2931730423952916,2020-08-25
14,45.5,-116.25,3.076523046359848,2020-08-25
15,46.0,-125.0,8.333244579094325,2020-08-25
16,46.0,-124.38,6.449266728369607,2020-08-25
17,46.0,-123.75,4.0361128022551,2020-08-25
18,46.0,-123.12,3.5248564549163977,2020-08-25
19,46.0,-122.5,3.146374547902829,2020-08-25
20,46.0,-121.88,3.493354021426582,2020-08-25
21,46.0,-121.25,4.16058692626492,2020-08-25
22,46.0,-120.62,5.360435408107418,2020-08-25
23,46.0,-120.0,6.236085989133727,2020-08-25
24,46.0,-119.38,6.323987752557589,2020-08-25
25,46.0,-118.75,5.752738244816765,2020-08-25
26,46.0,-118.12,4.483820067327491,2020-08-25
27,46.0,-117.5,3.567622628441389,2020-08-25
28,46.0,-116.88,2.4556263195938266,2020-08-25
29,46.0,-116.25,3.2212876772026706,2020-08-25
30,46.5,-125.0,8.270425077709723,2020-08-25
31,46.5,-124.38,5.984525047312084,2020-08-25
32,46.5,-123.75,3.7379641581049725,2020-08-25
33,46.5,-123.12,2.678241459175607,2020-08-25
34,46.5,-122.5,2.990892207108114,2020-08-25
35,46.5,-121.88,3.2035412189431116,2020-08-25
36,46.5,-121.25,3.5919067827413476,2020-08-25
37,46.5,-120.62,4.182195349712918,2020-08-25
38,46.5,-120.0,4.189694291142055,2020-08-25
39,46.5,-119.38,4.571981973246934,2020-08-25
40,46.5,-118.75,5.926154157702847,2020-08-25
41,46.5,-118.12,6.8754352208047065,2020-08-25
42,46.5,-117.5,5.011320497149353,2020-08-25
43,46.5,-116.88,1.8262656976257838,2020-08-25
44,46.5,-116.25,2.343314534012905,2020-08-25
45,47.0,-125.0,7.8829385038655095,2020-08-25
46,47.0,-124.38,5.585602120632029,2020-08-25
47,47.0,-123.75,3.259684798850994,2020-08-25
48,47.0,-123.12,1.9205805859246166,2020-08-25
49,47.0,-122.5,1.9166367058354918,2020-08-25
50,47.0,-121.88,2.201977021326536,2020-08-25
51,47.0,-121.25,3.642360962591795,2020-08-25
52,47.0,-120.62,4.785412436072595,2020-08-25
53,47.0,-120.0,4.270462133909685,2020-08-25
54,47.0,-119.38,4.192379764988059,2020-08-25
55,47.0,-118.75,4.39195253310316,2020-08-25
56,47.0,-118.12,6.4880467035877905,2020-08-25
57,47.0,-117.5,5.234871239691068,2020-08-25
58,47.0,-116.88,3.6701944800375035,2020-08-25
59,47.0,-116.25,3.366426776931068,2020-08-25
60,47.5,-125.0,6.867559292612435,2020-08-25
61,47.5,-124.38,4.314723439373204,2020-08-25
62,47.5,-123.75,2.487535673151562,2020-08-25
63,47.5,-123.12,2.2376379733432956,2020-08-25
64,47.5,-122.5,2.6079816718014976,2020-08-25
65,47.5,-121.88,1.7237147201936684,2020-08-25
66,47.5,-121.25,2.9265227276625443,2020-08-25
67,47.5,-120.62,4.083345997332936,2020-08-25
68,47.5,-120.0,4.477650089577069,2020-08-25
69,47.5,-119.38,4.615572624990722,2020-08-25
70,47.5,-118.75,3.8956851269187758,2020-08-25
71,47.5,-118.12,5.335535494715482,2020-08-25
72,47.5,-117.5,5.844439238569568,2020-08-25
73,47.5,-116.88,5.0463352041536735,2020-08-25
74,47.5,-116.25,4.138671163558063,2020-08-25
75,48.0,-125.0,4.8133409579070845,2020-08-25
76,48.0,-124.38,1.8064445588998364,2020-08-25
77,48.0,-123.75,1.8919696758651796,2020-08-25
78,48.0,-123.12,3.336581627792801,2020-08-25
79,48.0,-122.5,2.443439110787002,2020-08-25
80,48.0,-121.88,1.8098973544961219,2020-08-25
81,48.0,-121.25,1.9968479012379075,2020-08-25
82,48.0,-120.62,3.0874991720007245,2020-08-25
83,48.0,-120.0,3.6207513857513796,2020-08-25
84,48.0,-119.38,4.323088524357817,2020-08-25
85,48.0,-118.75,3.8230352491617787,2020-08-25
86,48.0,-118.12,3.628304476526591,2020-08-25
87,48.0,-117.5,4.262985561023862,2020-08-25
88,48.0,-116.88,4.198682086646187,2020-08-25
89,48.0,-116.25,4.1146433233682655,2020-08-25
90,48.5,-125.0,2.706337586940578,2020-08-25
91,48.5,-124.38,2.1055676379063475,2020-08-25
92,48.5,-123.75,3.0718682376312842,2020-08-25
93,48.5,-123.12,3.4643048594724317,2020-08-25
94,48.5,-122.5,1.7815231281268045,2020-08-25
95,48.5,-121.88,2.0075720705399456,2020-08-25
96,48.5,-121.25,2.0188731702790847,2020-08-25
97,48.5,-120.62,2.494394052981854,2020-08-25
98,48.5,-120.0,3.237202929383447,2020-08-25
99,48.5,-119.38,3.3625801568001297,2020-08-25
100,48.5,-118.75,3.2762434721362816,2020-08-25
101,48.5,-118.12,3.223459512902522,2020-08-25
102,48.5,-117.5,2.842469249087799,2020-08-25
103,48.5,-116.88,3.33910414336575,2020-08-25
104,48.5,-116.25,3.429468051510915,2020-08-25
105,49.0,-125.0,1.9112061353173688,2020-08-25
106,49.0,-124.38,2.3725310756318643,2020-08-25
107,49.0,-123.75,3.6580737092084585,2020-08-25
108,49.0,-123.12,1.8693515371635943,2020-08-25
109,49.0,-122.5,1.4882760476481316,2020-08-25
110,49.0,-121.88,1.798468791605292,2020-08-25
111,49.0,-121.25,1.9692803947065693,2020-08-25
112,49.0,-120.62,2.1162869297196023,2020-08-25
113,49.0,-120.0,2.6805591187327242,2020-08-25
114,49.0,-119.38,2.8301818492760478,2020-08-25
115,49.0,-118.75,2.747404392825865,2020-08-25
116,49.0,-118.12,2.575982665621911,2020-08-25
117,49.0,-117.5,2.184094404181758,2020-08-25
118,49.0,-116.88,2.2151817491123094,2020-08-25
119,49.0,-116.25,2.6556449986606467,2020-08-25
120,49.5,-125.0,2.6946776877481735,2020-08-25
121,49.5,-124.38,3.1339184815719423,2020-08-25
122,49.5,-123.75,2.4323340956891077,2020-08-25
123,49.5,-123.12,2.032566344473478,2020-08-25
124,49.5,-122.5,1.697626233439404,2020-08-25
125,49.5,-121.88,1.5370031146143137,2020-08-25
126,49.5,-121.25,1.6694333365052885,2020-08-25
127,49.5,-120.62,1.734235070656285,2020-08-25
128,49.5,-120.0,2.392458864572366,2020-08-25
129,49.5,-119.38,2.849282790594073,2020-08-25
130,49.5,-118.75,2.8394043296896716,2020-08-25
131,49.5,-118.12,2.4857037100489716,2020-08-25
132,49.5,-117.5,2.0952017122038575,2020-08-25
133,49.5,-116.88,2.0816631320006427,2020-08-25
134,49.5,-116.25,2.6915790523666954,2020-08-25
