,lat,lon,avg_windspeed,date
0,45.5,-125.0,5.81781625963761,2021-04-01
1,45.5,-124.38,4.9874068545348225,2021-04-01
2,45.5,-123.75,3.0440580504352535,2021-04-01
3,45.5,-123.12,2.132376986421939,2021-04-01
4,45.5,-122.5,3.84240503797781,2021-04-01
5,45.5,-121.88,4.1409950407061515,2021-04-01
6,45.5,-121.25,4.219579801765702,2021-04-01
7,45.5,-120.62,5.845088322346754,2021-04-01
8,45.5,-120.0,7.992778281864385,2021-04-01
9,45.5,-119.38,8.970835365907549,2021-04-01
10,45.5,-118.75,10.031560321077619,2021-04-01
11,45.5,-118.12,8.801607694148212,2021-04-01
12,45.5,-117.5,8.186279294135014,2021-04-01
13,45.5,-116.88,8.326361774634227,2021-04-01
14,45.5,-116.25,6.2959772119418815,2021-04-01
15,46.0,-125.0,5.713385134133066,2021-04-01
16,46.0,-124.38,4.972102729685248,2021-04-01
17,46.0,-123.75,2.7491164573189715,2021-04-01
18,46.0,-123.12,2.4078931770641065,2021-04-01
19,46.0,-122.5,4.130550687604407,2021-04-01
20,46.0,-121.88,4.724960531960116,2021-04-01
21,46.0,-121.25,4.34187956080141,2021-04-01
22,46.0,-120.62,6.2039555468133045,2021-04-01
23,46.0,-120.0,6.6870853497562,2021-04-01
24,46.0,-119.38,5.810782936836662,2021-04-01
25,46.0,-118.75,8.642753926094205,2021-04-01
26,46.0,-118.12,8.277177717233778,2021-04-01
27,46.0,-117.5,7.61279203239346,2021-04-01
28,46.0,-116.88,8.065593425474097,2021-04-01
29,46.0,-116.25,7.010467750358184,2021-04-01
30,46.5,-125.0,5.88876175615675,2021-04-01
31,46.5,-124.38,5.345220598258579,2021-04-01
32,46.5,-123.75,3.3861162121301907,2021-04-01
33,46.5,-123.12,2.495381170259856,2021-04-01
34,46.5,-122.5,4.224451288721522,2021-04-01
35,46.5,-121.88,4.48578373348456,2021-04-01
36,46.5,-121.25,3.938277084279783,2021-04-01
37,46.5,-120.62,4.516484483527947,2021-04-01
38,46.5,-120.0,4.303529194640146,2021-04-01
39,46.5,-119.38,4.8152932734183125,2021-04-01
40,46.5,-118.75,7.120673249947579,2021-04-01
41,46.5,-118.12,8.867135988694724,2021-04-01
42,46.5,-117.5,8.074471600144207,2021-04-01
43,46.5,-116.88,6.289885182945842,2021-04-01
44,46.5,-116.25,5.727358202104509,2021-04-01
45,47.0,-125.0,6.058596010771545,2021-04-01
46,47.0,-124.38,5.081941490674507,2021-04-01
47,47.0,-123.75,3.351176207628621,2021-04-01
48,47.0,-123.12,3.041592566213431,2021-04-01
49,47.0,-122.5,4.029000914666278,2021-04-01
50,47.0,-121.88,4.599830844166093,2021-04-01
51,47.0,-121.25,4.275175703020264,2021-04-01
52,47.0,-120.62,3.3637255236834105,2021-04-01
53,47.0,-120.0,3.8428830599262347,2021-04-01
54,47.0,-119.38,4.22895508912898,2021-04-01
55,47.0,-118.75,6.505876441475873,2021-04-01
56,47.0,-118.12,7.924499717668058,2021-04-01
57,47.0,-117.5,7.67766227442296,2021-04-01
58,47.0,-116.88,6.290436571862169,2021-04-01
59,47.0,-116.25,5.493055916999411,2021-04-01
60,47.5,-125.0,5.454044905359056,2021-04-01
61,47.5,-124.38,4.258543489793927,2021-04-01
62,47.5,-123.75,2.8458562976898194,2021-04-01
63,47.5,-123.12,3.171720638429607,2021-04-01
64,47.5,-122.5,3.294621034040467,2021-04-01
65,47.5,-121.88,4.43944237238171,2021-04-01
66,47.5,-121.25,3.952274182571775,2021-04-01
67,47.5,-120.62,3.073172263979371,2021-04-01
68,47.5,-120.0,3.251542136033507,2021-04-01
69,47.5,-119.38,4.8433712223052865,2021-04-01
70,47.5,-118.75,6.892102832135681,2021-04-01
71,47.5,-118.12,7.508637216081591,2021-04-01
72,47.5,-117.5,7.1118207033327,2021-04-01
73,47.5,-116.88,6.250793570859163,2021-04-01
74,47.5,-116.25,5.343733231793171,2021-04-01
75,48.0,-125.0,5.535337156227933,2021-04-01
76,48.0,-124.38,3.3882874733802617,2021-04-01
77,48.0,-123.75,3.4905139195864394,2021-04-01
78,48.0,-123.12,2.8831111155605105,2021-04-01
79,48.0,-122.5,2.439181951257116,2021-04-01
80,48.0,-121.88,3.8399661809914183,2021-04-01
81,48.0,-121.25,4.00459252241758,2021-04-01
82,48.0,-120.62,2.619549370325112,2021-04-01
83,48.0,-120.0,2.7643159188474353,2021-04-01
84,48.0,-119.38,4.772960446510476,2021-04-01
85,48.0,-118.75,5.287999972993112,2021-04-01
86,48.0,-118.12,4.778878978988161,2021-04-01
87,48.0,-117.5,4.669415275778744,2021-04-01
88,48.0,-116.88,4.611062903007052,2021-04-01
89,48.0,-116.25,4.1720606354196805,2021-04-01
90,48.5,-125.0,4.802273142912777,2021-04-01
91,48.5,-124.38,3.803058760066335,2021-04-01
92,48.5,-123.75,3.8169311974194424,2021-04-01
93,48.5,-123.12,3.5823553334453595,2021-04-01
94,48.5,-122.5,3.1540105522754156,2021-04-01
95,48.5,-121.88,3.5882385951259366,2021-04-01
96,48.5,-121.25,3.110765095654489,2021-04-01
97,48.5,-120.62,2.6041981716621234,2021-04-01
