,lower_left_lat,lower_left_lon,upper_right_lat,upper_right_lon,avg_speed,date
0,45.5,-125.0,46.0,-124.38,6.165930726958239,2020-06-04
1,45.5,-124.38,46.0,-123.75,5.126881977375314,2020-06-04
2,45.5,-123.75,46.0,-123.12,3.9034261815629208,2020-06-04
3,45.5,-123.12,46.0,-122.5,3.2479291364843133,2020-06-04
4,45.5,-122.5,46.0,-121.88,3.288331204774947,2020-06-04
5,45.5,-121.88,46.0,-121.25,4.097628206137768,2020-06-04
6,45.5,-121.25,46.0,-120.62,5.289662006844924,2020-06-04
7,45.5,-120.62,46.0,-120.0,6.12183780563637,2020-06-04
8,45.5,-120.0,46.0,-119.38,6.013712654225059,2020-06-04
9,45.5,-119.38,46.0,-118.75,5.559049093557163,2020-06-04
10,45.5,-118.75,46.0,-118.12,4.999550955059308,2020-06-04
11,45.5,-118.12,46.0,-117.5,4.531368598136726,2020-06-04
12,45.5,-117.5,46.0,-116.88,4.182922507228989,2020-06-04
13,45.5,-116.88,46.0,-116.25,3.6721745262375416,2020-06-04
14,46.0,-125.0,46.5,-124.38,5.711121459608055,2020-06-04
15,46.0,-124.38,46.5,-123.75,4.7698745917062135,2020-06-04
16,46.0,-123.75,46.5,-123.12,3.57008940866305,2020-06-04
17,46.0,-123.12,46.5,-122.5,2.8276508022495785,2020-06-04
18,46.0,-122.5,46.5,-121.88,2.966362753807067,2020-06-04
19,46.0,-121.88,46.5,-121.25,3.81076958741966,2020-06-04
20,46.0,-121.25,46.5,-120.62,4.8811744002849675,2020-06-04
21,46.0,-120.62,46.5,-120.0,5.577775874858997,2020-06-04
22,46.0,-120.0,46.5,-119.38,5.501228447575372,2020-06-04
23,46.0,-119.38,46.5,-118.75,5.196228903208477,2020-06-04
24,46.0,-118.75,46.5,-118.12,5.176255588267001,2020-06-04
25,46.0,-118.12,46.5,-117.5,5.340332401801392,2020-06-04
26,46.0,-117.5,46.5,-116.88,5.063419013526897,2020-06-04
27,46.0,-116.88,46.5,-116.25,4.41241892608316,2020-06-04
28,46.5,-125.0,47.0,-124.38,5.507191114593708,2020-06-04
29,46.5,-124.38,47.0,-123.75,4.520666893704736,2020-06-04
30,46.5,-123.75,47.0,-123.12,3.2387554889187857,2020-06-04
31,46.5,-123.12,47.0,-122.5,2.311637076630068,2020-06-04
32,46.5,-122.5,47.0,-121.88,2.40543488300676,2020-06-04
33,46.5,-121.88,47.0,-121.25,3.554290742233093,2020-06-04
34,46.5,-121.25,47.0,-120.62,4.932869273827911,2020-06-04
35,46.5,-120.62,47.0,-120.0,5.668445996183166,2020-06-04
36,46.5,-120.0,47.0,-119.38,5.608876829721109,2020-06-04
