,lower_left_lat,lower_left_lon,upper_right_lat,upper_right_lon,avg_speed,date
0,45.5,-125.0,46.0,-124.38,5.840106061178569,2020-05-11
1,45.5,-124.38,46.0,-123.75,4.133026044034653,2020-05-11
2,45.5,-123.75,46.0,-123.12,2.581188734561597,2020-05-11
3,45.5,-123.12,46.0,-122.5,2.115377044383761,2020-05-11
4,45.5,-122.5,46.0,-121.88,2.4615240688840454,2020-05-11
5,45.5,-121.88,46.0,-121.25,3.665154653374589,2020-05-11
6,45.5,-121.25,46.0,-120.62,5.496062481803917,2020-05-11
7,45.5,-120.62,46.0,-120.0,6.118749174944207,2020-05-11
8,45.5,-120.0,46.0,-119.38,5.072095016889357,2020-05-11
9,45.5,-119.38,46.0,-118.75,3.978958386557533,2020-05-11
10,45.5,-118.75,46.0,-118.12,3.330220166983317,2020-05-11
11,45.5,-118.12,46.0,-117.5,2.6954959706559793,2020-05-11
12,45.5,-117.5,46.0,-116.88,2.2608161817885963,2020-05-11
13,45.5,-116.88,46.0,-116.25,2.4891326242409613,2020-05-11
14,46.0,-125.0,46.5,-124.38,5.441464100556191,2020-05-11
15,46.0,-124.38,46.5,-123.75,3.9168279059711146,2020-05-11
16,46.0,-123.75,46.5,-123.12,2.6214350879697097,2020-05-11
17,46.0,-123.12,46.5,-122.5,2.4377787950503014,2020-05-11
18,46.0,-122.5,46.5,-121.88,2.776825981928999,2020-05-11
19,46.0,-121.88,46.5,-121.25,3.741813268602182,2020-05-11
20,46.0,-121.25,46.5,-120.62,5.7981096252315565,2020-05-11
21,46.0,-120.62,46.5,-120.0,7.258496617517874,2020-05-11
22,46.0,-120.0,46.5,-119.38,6.745896675020454,2020-05-11
23,46.0,-119.38,46.5,-118.75,5.23189006155506,2020-05-11
24,46.0,-118.75,46.5,-118.12,4.088668668061592,2020-05-11
25,46.0,-118.12,46.5,-117.5,3.560535347905659,2020-05-11
26,46.0,-117.5,46.5,-116.88,3.388916186350558,2020-05-11
27,46.0,-116.88,46.5,-116.25,3.696230409761359,2020-05-11
28,46.5,-125.0,47.0,-124.38,4.946942492831786,2020-05-11
29,46.5,-124.38,47.0,-123.75,3.5405091823993495,2020-05-11
30,46.5,-123.75,47.0,-123.12,2.587660890334515,2020-05-11
31,46.5,-123.12,47.0,-122.5,2.6989892412246625,2020-05-11
32,46.5,-122.5,47.0,-121.88,3.1604532383793926,2020-05-11
33,46.5,-121.88,47.0,-121.25,3.7718935108073417,2020-05-11
34,46.5,-121.25,47.0,-120.62,5.472567879061948,2020-05-11
35,46.5,-120.62,47.0,-120.0,7.724415174633428,2020-05-11
36,46.5,-120.0,47.0,-119.38,8.845466047120532,2020-05-11
37,46.5,-119.38,47.0,-118.75,8.594861726601199,2020-05-11
38,46.5,-118.75,47.0,-118.12,7.606423212370432,2020-05-11
39,46.5,-118.12,47.0,-117.5,6.788955411823942,2020-05-11
40,46.5,-117.5,47.0,-116.88,6.097381153147677,2020-05-11
41,46.5,-116.88,47.0,-116.25,5.462342491851749,2020-05-11
42,47.0,-125.0,47.5,-124.38,4.584689057143587,2020-05-11
43,47.0,-124.38,47.5,-123.75,3.3877353308139746,2020-05-11
44,47.0,-123.75,47.5,-123.12,2.745831187192643,2020-05-11
45,47.0,-123.12,47.5,-122.5,2.8486950511003535,2020-05-11
46,47.0,-122.5,47.5,-121.88,3.645429458767463,2020-05-11
47,47.0,-121.88,47.5,-121.25,4.470034348109904,2020-05-11
48,47.0,-121.25,47.5,-120.62,5.253324106072885,2020-05-11
49,47.0,-120.62,47.5,-120.0,6.988043530093014,2020-05-11
50,47.0,-120.0,47.5,-119.38,9.129236629537079,2020-05-11
51,47.0,-119.38,47.5,-118.75,10.519412861308265,2020-05-11
52,47.0,-118.75,47.5,-118.12,10.535611934926646,2020-05-11
53,47.0,-118.12,47.5,-117.5,9.486139213187386,2020-05-11
