,lower_left_lat,lower_left_lon,upper_right_lat,upper_right_lon,avg_speed,date
0,45.5,-125.0,46.0,-124.38,7.13502813402328,2020-05-03
1,45.5,-124.38,46.0,-123.75,5.721841748674741,2020-05-03
2,45.5,-123.75,46.0,-123.12,4.435335960566155,2020-05-03
3,45.5,-123.12,46.0,-122.5,4.128950037810291,2020-05-03
4,45.5,-122.5,46.0,-121.88,4.3372677691333275,2020-05-03
5,45.5,-121.88,46.0,-121.25,4.995712670528874,2020-05-03
6,45.5,-121.25,46.0,-120.62,6.4519259748849445,2020-05-03
7,45.5,-120.62,46.0,-120.0,7.96869798054095,2020-05-03
8,45.5,-120.0,46.0,-119.38,8.421052923867235,2020-05-03
9,45.5,-119.38,46.0,-118.75,8.081304318338054,2020-05-03
10,45.5,-118.75,46.0,-118.12,7.075460899800422,2020-05-03
11,45.5,-118.12,46.0,-117.5,5.994480827533655,2020-05-03
12,45.5,-117.5,46.0,-116.88,5.263927461724703,2020-05-03
13,45.5,-116.88,46.0,-116.25,4.474399908581608,2020-05-03
14,46.0,-125.0,46.5,-124.38,7.172403340870192,2020-05-03
15,46.0,-124.38,46.5,-123.75,5.723249552027115,2020-05-03
16,46.0,-123.75,46.5,-123.12,4.384597054826138,2020-05-03
17,46.0,-123.12,46.5,-122.5,3.9239505504541854,2020-05-03
18,46.0,-122.5,46.5,-121.88,4.082502088150714,2020-05-03
19,46.0,-121.88,46.5,-121.25,4.857452426018817,2020-05-03
20,46.0,-121.25,46.5,-120.62,6.305316089464684,2020-05-03
21,46.0,-120.62,46.5,-120.0,7.695954262007382,2020-05-03
22,46.0,-120.0,46.5,-119.38,8.394635113604362,2020-05-03
23,46.0,-119.38,46.5,-118.75,8.75977550579519,2020-05-03
24,46.0,-118.75,46.5,-118.12,8.55920201346764,2020-05-03
25,46.0,-118.12,46.5,-117.5,7.975364726345836,2020-05-03
26,46.0,-117.5,46.5,-116.88,7.061436089401598,2020-05-03
27,46.0,-116.88,46.5,-116.25,5.816375498515721,2020-05-03
28,46.5,-125.0,47.0,-124.38,7.0350713987944005,2020-05-03
29,46.5,-124.38,47.0,-123.75,5.561576007715263,2020-05-03
30,46.5,-123.75,47.0,-123.12,4.462117351061906,2020-05-03
31,46.5,-123.12,47.0,-122.5,4.206983124782926,2020-05-03
32,46.5,-122.5,47.0,-121.88,4.2007740458201965,2020-05-03
33,46.5,-121.88,47.0,-121.25,4.6851894284315545,2020-05-03
34,46.5,-121.25,47.0,-120.62,5.610794447631545,2020-05-03
35,46.5,-120.62,47.0,-120.0,6.3037809090376244,2020-05-03
36,46.5,-120.0,47.0,-119.38,7.210274408900556,2020-05-03
37,46.5,-119.38,47.0,-118.75,8.246783668716132,2020-05-03
38,46.5,-118.75,47.0,-118.12,8.89778683577316,2020-05-03
39,46.5,-118.12,47.0,-117.5,9.037230306999477,2020-05-03
40,46.5,-117.5,47.0,-116.88,8.004635325466072,2020-05-03
41,46.5,-116.88,47.0,-116.25,6.329499753052616,2020-05-03
42,47.0,-125.0,47.5,-124.38,6.597357818896551,2020-05-03
43,47.0,-124.38,47.5,-123.75,5.00220286516233,2020-05-03
44,47.0,-123.75,47.5,-123.12,4.229862372392885,2020-05-03
45,47.0,-123.12,47.5,-122.5,4.454719712161711,2020-05-03
46,47.0,-122.5,47.5,-121.88,4.3841837192199,2020-05-03
47,47.0,-121.88,47.5,-121.25,4.5552287436135,2020-05-03
48,47.0,-121.25,47.5,-120.62,5.251418315410475,2020-05-03
49,47.0,-120.62,47.5,-120.0,5.6732644063553845,2020-05-03
50,47.0,-120.0,47.5,-119.38,6.5825794300673826,2020-05-03
51,47.0,-119.38,47.5,-118.75,7.75074477022261,2020-05-03
52,47.0,-118.75,47.5,-118.12,8.53609746418375,2020-05-03
53,47.0,-118.12,47.5,-117.5,8.77898018892041,2020-05-03
54,47.0,-117.5,47.5,-116.88,7.792169484901974,2020-05-03
55,47.0,-116.88,47.5,-116.25,6.264419101239686,2020-05-03
56,47.5,-125.0,48.0,-124.38,6.291948473403622,2020-05-03
57,47.5,-124.38,48.0,-123.75,4.768231093053325,2020-05-03
58,47.5,-123.75,48.0,-123.12,4.162036943948746,2020-05-03
59,47.5,-123.12,48.0,-122.5,4.164851962209989,2020-05-03
60,47.5,-122.5,48.0,-121.88,3.9729028773090413,2020-05-03
61,47.5,-121.88,48.0,-121.25,4.087293955346944,2020-05-03
62,47.5,-121.25,48.0,-120.62,4.742512794437795,2020-05-03
63,47.5,-120.62,48.0,-120.0,5.1897558396961285,2020-05-03
64,47.5,-120.0,48.0,-119.38,6.051318981464808,2020-05-03
65,47.5,-119.38,48.0,-118.75,6.9777810034744485,2020-05-03
66,47.5,-118.75,48.0,-118.12,7.366878025619575,2020-05-03
67,47.5,-118.12,48.0,-117.5,7.41290077813508,2020-05-03
68,47.5,-117.5,48.0,-116.88,6.932776071020722,2020-05-03
69,47.5,-116.88,48.0,-116.25,6.213550351799725,2020-05-03
70,48.0,-125.0,48.5,-124.38,5.757284681781396,2020-05-03
71,48.0,-124.38,48.5,-123.75,4.85661052920853,2020-05-03
72,48.0,-123.75,48.5,-123.12,4.470288444769248,2020-05-03
73,48.0,-123.12,48.5,-122.5,3.905025223883897,2020-05-03
74,48.0,-122.5,48.5,-121.88,3.5225555002377797,2020-05-03
75,48.0,-121.88,48.5,-121.25,3.491965898379546,2020-05-03
76,48.0,-121.25,48.5,-120.62,3.961177279820591,2020-05-03
77,48.0,-120.62,48.5,-120.0,4.4908801272352985,2020-05-03
78,48.0,-120.0,48.5,-119.38,4.959714813718302,2020-05-03
79,48.0,-119.38,48.5,-118.75,5.270092361680936,2020-05-03
80,48.0,-118.75,48.5,-118.12,5.272728154837575,2020-05-03
81,48.0,-118.12,48.5,-117.5,5.355034997067704,2020-05-03
82,48.0,-117.5,48.5,-116.88,5.531167951276728,2020-05-03
83,48.0,-116.88,48.5,-116.25,5.693233245631958,2020-05-03
84,48.5,-125.0,49.0,-124.38,4.855633990042339,2020-05-03
85,48.5,-124.38,49.0,-123.75,4.681098618129281,2020-05-03
86,48.5,-123.75,49.0,-123.12,4.611829204423926,2020-05-03
87,48.5,-123.12,49.0,-122.5,4.251479021424298,2020-05-03
88,48.5,-122.5,49.0,-121.88,3.7178500660352958,2020-05-03
89,48.5,-121.88,49.0,-121.25,3.37645032763581,2020-05-03
90,48.5,-121.25,49.0,-120.62,3.8588406212754762,2020-05-03
91,48.5,-120.62,49.0,-120.0,4.357541427996832,2020-05-03
92,48.5,-120.0,49.0,-119.38,4.025540472629627,2020-05-03
93,48.5,-119.38,49.0,-118.75,3.7423764322845314,2020-05-03
94,48.5,-118.75,49.0,-118.12,3.8477133380884037,2020-05-03
95,48.5,-118.12,49.0,-117.5,4.086683874305646,2020-05-03
96,48.5,-117.5,49.0,-116.88,4.525281917811399,2020-05-03
