,lower_left_lat,lower_left_lon,upper_right_lat,upper_right_lon,avg_speed,date
0,45.5,-125.0,46.0,-124.38,8.935685354255128,2020-05-16
1,45.5,-124.38,46.0,-123.75,6.22500013652734,2020-05-16
2,45.5,-123.75,46.0,-123.12,4.179957559972097,2020-05-16
3,45.5,-123.12,46.0,-122.5,3.5194600443398367,2020-05-16
4,45.5,-122.5,46.0,-121.88,3.1644007863193733,2020-05-16
5,45.5,-121.88,46.0,-121.25,2.626102949558924,2020-05-16
6,45.5,-121.25,46.0,-120.62,2.376857194367753,2020-05-16
7,45.5,-120.62,46.0,-120.0,2.654151049130661,2020-05-16
8,45.5,-120.0,46.0,-119.38,3.9502829087839855,2020-05-16
9,45.5,-119.38,46.0,-118.75,5.86501531422489,2020-05-16
10,45.5,-118.75,46.0,-118.12,6.387214552861113,2020-05-16
11,45.5,-118.12,46.0,-117.5,5.2752809242442265,2020-05-16
12,45.5,-117.5,46.0,-116.88,4.392963237872943,2020-05-16
13,45.5,-116.88,46.0,-116.25,3.970279162605368,2020-05-16
14,46.0,-125.0,46.5,-124.38,8.874970000394242,2020-05-16
15,46.0,-124.38,46.5,-123.75,6.08308344165254,2020-05-16
16,46.0,-123.75,46.5,-123.12,4.225926424241439,2020-05-16
17,46.0,-123.12,46.5,-122.5,3.674041777481303,2020-05-16
18,46.0,-122.5,46.5,-121.88,3.3842849317231836,2020-05-16
19,46.0,-121.88,46.5,-121.25,2.918465926309196,2020-05-16
20,46.0,-121.25,46.5,-120.62,2.739328067666263,2020-05-16
21,46.0,-120.62,46.5,-120.0,3.0126245410112813,2020-05-16
22,46.0,-120.0,46.5,-119.38,3.7297442861193426,2020-05-16
23,46.0,-119.38,46.5,-118.75,5.088147379055427,2020-05-16
24,46.0,-118.75,46.5,-118.12,5.88498619172024,2020-05-16
25,46.0,-118.12,46.5,-117.5,5.286489484483181,2020-05-16
26,46.0,-117.5,46.5,-116.88,4.544087613928498,2020-05-16
27,46.0,-116.88,46.5,-116.25,4.131633316108642,2020-05-16
28,46.5,-125.0,47.0,-124.38,8.737977667280452,2020-05-16
29,46.5,-124.38,47.0,-123.75,5.8548662029136125,2020-05-16
30,46.5,-123.75,47.0,-123.12,3.979530884265151,2020-05-16
31,46.5,-123.12,47.0,-122.5,3.3170827659025233,2020-05-16
32,46.5,-122.5,47.0,-121.88,3.21286244002226,2020-05-16
33,46.5,-121.88,47.0,-121.25,3.1566423757787523,2020-05-16
34,46.5,-121.25,47.0,-120.62,3.0301669695321385,2020-05-16
35,46.5,-120.62,47.0,-120.0,3.6308840586183386,2020-05-16
36,46.5,-120.0,47.0,-119.38,4.614332443482484,2020-05-16
37,46.5,-119.38,47.0,-118.75,5.431060874284821,2020-05-16
38,46.5,-118.75,47.0,-118.12,6.105883067157435,2020-05-16
39,46.5,-118.12,47.0,-117.5,6.046115075203475,2020-05-16
40,46.5,-117.5,47.0,-116.88,5.1556419965859925,2020-05-16
41,46.5,-116.88,47.0,-116.25,4.128384345594587,2020-05-16
42,47.0,-125.0,47.5,-124.38,8.69210737218681,2020-05-16
43,47.0,-124.38,47.5,-123.75,5.706913975603129,2020-05-16
44,47.0,-123.75,47.5,-123.12,3.5051948054097752,2020-05-16
45,47.0,-123.12,47.5,-122.5,2.7462940769014015,2020-05-16
46,47.0,-122.5,47.5,-121.88,2.9590123165529345,2020-05-16
47,47.0,-121.88,47.5,-121.25,3.4375249689314518,2020-05-16
48,47.0,-121.25,47.5,-120.62,3.3645107856377607,2020-05-16
49,47.0,-120.62,47.5,-120.0,3.6381612101237657,2020-05-16
50,47.0,-120.0,47.5,-119.38,4.822239824975274,2020-05-16
51,47.0,-119.38,47.5,-118.75,5.842119927029501,2020-05-16
52,47.0,-118.75,47.5,-118.12,6.299226825587578,2020-05-16
53,47.0,-118.12,47.5,-117.5,6.080773482229398,2020-05-16
54,47.0,-117.5,47.5,-116.88,5.106611948731356,2020-05-16
55,47.0,-116.88,47.5,-116.25,3.9331145536547902,2020-05-16
56,47.5,-125.0,48.0,-124.38,8.027973064309494,2020-05-16
57,47.5,-124.38,48.0,-123.75,5.043856300919358,2020-05-16
58,47.5,-123.75,48.0,-123.12,3.5311284234879605,2020-05-16
59,47.5,-123.12,48.0,-122.5,3.109540646590353,2020-05-16
60,47.5,-122.5,48.0,-121.88,3.1061241805539126,2020-05-16
61,47.5,-121.88,48.0,-121.25,3.363602120413724,2020-05-16
62,47.5,-121.25,48.0,-120.62,3.205816833361087,2020-05-16
63,47.5,-120.62,48.0,-120.0,3.2578750784706947,2020-05-16
64,47.5,-120.0,48.0,-119.38,4.425647312803901,2020-05-16
65,47.5,-119.38,48.0,-118.75,5.3732175739844505,2020-05-16
66,47.5,-118.75,48.0,-118.12,5.3910483085585374,2020-05-16
67,47.5,-118.12,48.0,-117.5,5.025397412352998,2020-05-16
68,47.5,-117.5,48.0,-116.88,4.4017047607145106,2020-05-16
69,47.5,-116.88,48.0,-116.25,3.599018457796436,2020-05-16
70,48.0,-125.0,48.5,-124.38,6.3107326333728215,2020-05-16
71,48.0,-124.38,48.5,-123.75,4.202435147394034,2020-05-16
72,48.0,-123.75,48.5,-123.12,4.279794499109228,2020-05-16
73,48.0,-123.12,48.5,-122.5,4.269897385706139,2020-05-16
74,48.0,-122.5,48.5,-121.88,3.3467883195830983,2020-05-16
75,48.0,-121.88,48.5,-121.25,2.954830634612059,2020-05-16
76,48.0,-121.25,48.5,-120.62,2.9590100912203954,2020-05-16
77,48.0,-120.62,48.5,-120.0,3.16902016296841,2020-05-16
78,48.0,-120.0,48.5,-119.38,3.970130454207151,2020-05-16
79,48.0,-119.38,48.5,-118.75,4.4405173621759415,2020-05-16
80,48.0,-118.75,48.5,-118.12,4.094278280036115,2020-05-16
81,48.0,-118.12,48.5,-117.5,3.7630124526997624,2020-05-16
82,48.0,-117.5,48.5,-116.88,3.519531190736523,2020-05-16
83,48.0,-116.88,48.5,-116.25,3.121824986315178,2020-05-16
84,48.5,-125.0,49.0,-124.38,4.835460585817637,2020-05-16
85,48.5,-124.38,49.0,-123.75,4.162203521922573,2020-05-16
86,48.5,-123.75,49.0,-123.12,4.707829042697586,2020-05-16
87,48.5,-123.12,49.0,-122.5,4.37663667420293,2020-05-16
88,48.5,-122.5,49.0,-121.88,3.137423117894534,2020-05-16
89,48.5,-121.88,49.0,-121.25,2.641010637838424,2020-05-16
90,48.5,-121.25,49.0,-120.62,3.0315656190293763,2020-05-16
91,48.5,-120.62,49.0,-120.0,3.507974905892082,2020-05-16
92,48.5,-120.0,49.0,-119.38,3.7665395009424634,2020-05-16
93,48.5,-119.38,49.0,-118.75,3.779775635852823,2020-05-16
94,48.5,-118.75,49.0,-118.12,3.4202552951648766,2020-05-16
95,48.5,-118.12,49.0,-117.5,3.1350691193265066,2020-05-16
96,48.5,-117.5,49.0,-116.88,2.9839000782824936,2020-05-16
97,48.5,-116.88,49.0,-116.25,2.757342781337814,2020-05-16
98,49.0,-125.0,49.5,-124.38,4.490269857004564,2020-05-16
99,49.0,-124.38,49.5,-123.75,4.636345557022986,2020-05-16
100,49.0,-123.75,49.5,-123.12,4.277370886309754,2020-05-16
101,49.0,-123.12,49.5,-122.5,3.3674940837564655,2020-05-16
102,49.0,-122.5,49.5,-121.88,2.584032510350373,2020-05-16
103,49.0,-121.88,49.5,-121.25,2.4818714314516943,2020-05-16
104,49.0,-121.25,49.5,-120.62,3.0181664887986397,2020-05-16
105,49.0,-120.62,49.5,-120.0,3.5031620228981213,2020-05-16
106,49.0,-120.0,49.5,-119.38,3.706269818844034,2020-05-16
107,49.0,-119.38,49.5,-118.75,3.7219158465356372,2020-05-16
108,49.0,-118.75,49.5,-118.12,3.254594188622204,2020-05-16
109,49.0,-118.12,49.5,-117.5,2.7685219595658372,2020-05-16
110,49.0,-117.5,49.5,-116.88,2.5523966793234165,2020-05-16
111,49.0,-116.88,49.5,-116.25,2.5674231911445258,2020-05-16
