,lat,lon,avg_windspeed,date
0,45.5,-125.0,10.309689209867443,2021-01-31
1,45.5,-124.38,10.29336164009588,2021-01-31
2,45.5,-123.75,7.22038520994558,2021-01-31
3,45.5,-123.12,6.460168919874664,2021-01-31
4,45.5,-122.5,6.463616689134066,2021-01-31
5,45.5,-121.88,3.897846624327769,2021-01-31
6,45.5,-121.25,3.7731909905671515,2021-01-31
7,45.5,-120.62,6.671607233553804,2021-01-31
8,45.5,-120.0,10.159705271502634,2021-01-31
9,45.5,-119.38,11.171392615245649,2021-01-31
10,45.5,-118.75,12.472776072073847,2021-01-31
11,45.5,-118.12,11.560387436365174,2021-01-31
12,45.5,-117.5,9.487681980050278,2021-01-31
13,45.5,-116.88,8.413896253452004,2021-01-31
14,45.5,-116.25,5.9341001425475035,2021-01-31
15,46.0,-125.0,9.554106898899976,2021-01-31
16,46.0,-124.38,8.863498253772107,2021-01-31
17,46.0,-123.75,6.962663909954873,2021-01-31
18,46.0,-123.12,5.493593473706013,2021-01-31
19,46.0,-122.5,5.0589626101384555,2021-01-31
20,46.0,-121.88,4.361423184369817,2021-01-31
21,46.0,-121.25,3.086886608357064,2021-01-31
22,46.0,-120.62,4.081444385030778,2021-01-31
23,46.0,-120.0,4.1878005594611745,2021-01-31
24,46.0,-119.38,6.7113629352163,2021-01-31
25,46.0,-118.75,10.81797642553625,2021-01-31
26,46.0,-118.12,10.124676362109843,2021-01-31
27,46.0,-117.5,8.17272964475808,2021-01-31
28,46.0,-116.88,8.300276372406147,2021-01-31
29,46.0,-116.25,6.55565566499333,2021-01-31
30,46.5,-125.0,9.813907429682919,2021-01-31
31,46.5,-124.38,7.376416023330683,2021-01-31
32,46.5,-123.75,5.214600685699328,2021-01-31
33,46.5,-123.12,5.617129856929534,2021-01-31
34,46.5,-122.5,5.914974889394945,2021-01-31
35,46.5,-121.88,5.099217221418743,2021-01-31
36,46.5,-121.25,3.9203082963782414,2021-01-31
37,46.5,-120.62,2.820550883476974,2021-01-31
38,46.5,-120.0,3.1634496175949924,2021-01-31
39,46.5,-119.38,5.9387061391656255,2021-01-31
40,46.5,-118.75,9.251567712947958,2021-01-31
41,46.5,-118.12,10.480862120027071,2021-01-31
42,46.5,-117.5,9.470785699951271,2021-01-31
43,46.5,-116.88,7.715210468485796,2021-01-31
44,46.5,-116.25,6.10069000706278,2021-01-31
45,47.0,-125.0,9.839049406691805,2021-01-31
46,47.0,-124.38,7.084416589794478,2021-01-31
47,47.0,-123.75,5.35981359867652,2021-01-31
48,47.0,-123.12,5.129109613224541,2021-01-31
49,47.0,-122.5,5.516200103863073,2021-01-31
50,47.0,-121.88,4.889454283622303,2021-01-31
51,47.0,-121.25,3.8114716744005186,2021-01-31
52,47.0,-120.62,2.469960825635733,2021-01-31
53,47.0,-120.0,3.3632182008448432,2021-01-31
54,47.0,-119.38,7.33817812140997,2021-01-31
55,47.0,-118.75,9.081955818192549,2021-01-31
56,47.0,-118.12,9.742461293545896,2021-01-31
57,47.0,-117.5,9.187527785842095,2021-01-31
58,47.0,-116.88,6.908415013049861,2021-01-31
59,47.0,-116.25,5.349241346624308,2021-01-31
60,47.5,-125.0,10.75372467132609,2021-01-31
61,47.5,-124.38,7.382117278507411,2021-01-31
62,47.5,-123.75,4.322530951923901,2021-01-31
63,47.5,-123.12,3.731093915990712,2021-01-31
64,47.5,-122.5,5.422786799246025,2021-01-31
65,47.5,-121.88,5.690223335586062,2021-01-31
66,47.5,-121.25,4.274520026042517,2021-01-31
67,47.5,-120.62,2.718668563134249,2021-01-31
68,47.5,-120.0,3.85031624223803,2021-01-31
69,47.5,-119.38,6.9240001765699,2021-01-31
70,47.5,-118.75,8.865117075584468,2021-01-31
71,47.5,-118.12,9.185210705578426,2021-01-31
72,47.5,-117.5,8.376763764487183,2021-01-31
73,47.5,-116.88,6.507743579149693,2021-01-31
74,47.5,-116.25,4.848304900830363,2021-01-31
75,48.0,-125.0,11.231997603878655,2021-01-31
76,48.0,-124.38,6.288738107341135,2021-01-31
77,48.0,-123.75,4.894690109433534,2021-01-31
78,48.0,-123.12,4.241776885375142,2021-01-31
79,48.0,-122.5,4.600102992093842,2021-01-31
80,48.0,-121.88,5.115859878573343,2021-01-31
81,48.0,-121.25,4.1613772518732075,2021-01-31
82,48.0,-120.62,2.7360016910879197,2021-01-31
83,48.0,-120.0,3.382359267775305,2021-01-31
84,48.0,-119.38,6.562975108106631,2021-01-31
85,48.0,-118.75,6.52987232732863,2021-01-31
86,48.0,-118.12,5.4958599823664605,2021-01-31
87,48.0,-117.5,5.456528780764973,2021-01-31
88,48.0,-116.88,5.334115713155257,2021-01-31
